id,avg_friends_listed_count,avg_friends_default_profile,avg_friends_geo_enabled,avg_friends_profile_background_tile,friend_Bot_rate,avg_friends_sn_length,avg_friends_desc_length,avg_friends_name_length,ff_ratio,avg_ext_diversity,avg_retweet_count,avg_reply_count,avg_favorite_count,avg_num_hashtags,avg_num_urls,avg_num_mentions,avg_in_apply,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
523331583,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,193.00512820512822,0.9790000000000001,15.029000000000002,0.0,0.077,0.126,0.055,0.935,0.42700000000000005,3412,10116,246,198,0,0.0,1.0,0.0,0,9,113,10
1030992019,18.0,0.33299999999999996,0.5,0.583,0.0,10.583,111.417,14.833,111.00416666666666,0.9790000000000001,9.221,0.0,0.183,0.125,0.068,1.364,0.7070000000000001,5109,246,408,469,0,0.0,0.0,0.0,0,15,106,15
1205923694,19.0,0.0,0.0,1.0,0.0,14.667,95.0,18.0,359.000664893617,0.977,29.436999999999998,0.0,0.146,0.49,0.162,1.105,0.27899999999999997,392,129,335,303,1,1.0,0.0,0.0,0,5,71,12
70228722,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,359.0037735849057,0.9590000000000001,77.452,0.038,0.011000000000000001,0.052000000000000005,0.06,0.321,0.126,399,70,130,15,6,0.0,0.0,0.0,0,9,129,9
265017059,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,311.002849002849,0.978,254.74200000000002,0.046,0.038,0.172,0.031,0.795,0.456,1514,72,118,48,1,0.0,1.0,0.0,0,8,59,6
421319874,21.0,0.0,0.0,0.667,0.0,10.667,99.333,11.333,162.00248138957815,0.973,21.000999999999998,0.042,0.008,0.019,0.023,0.9670000000000001,0.779,5297,66,144,2360,0,0.0,0.0,0.0,0,10,37,11
1071137462,3.0,0.0,0.0,1.0,0.0,10.0,111.0,10.0,29.006666666666668,0.99,125.2,0.0,0.025,0.025,0.1,1.25,0.65,56,62,414,1,0,1.0,1.0,0.0,0,12,64,13
1089293960,20.5,0.5,0.25,0.0,0.0,10.25,114.25,12.5,58.005076142131976,0.981,19.524,0.0,0.006999999999999999,1.182,0.40700000000000003,1.515,0.094,503,546,1224,1,4,0.0,0.0,0.0,0,13,72,13
255499265,27.666999999999998,0.0,0.33299999999999996,0.0,0.0,10.0,72.0,10.0,1403.0009596928983,0.982,383.24300000000005,0.017,0.002,0.17800000000000002,0.363,1.271,0.21600000000000003,5774,246,510,31,0,0.0,0.0,0.0,0,6,17,13
490480487,23.0,0.0,1.0,0.5,0.0,12.5,65.5,10.5,77.00363636363636,0.9740000000000001,609.237,0.0,0.297,0.049,0.012,0.292,0.132,865,371,300,236,0,0.0,0.0,1.0,0,11,72,9
761723172,33.0,0.0,0.0,1.0,0.0,6.0,42.0,3.0,88.00331125827815,0.968,72.104,0.0,0.018000000000000002,0.1,0.069,0.537,0.237,612,29,142,32,0,1.0,0.0,0.0,0,13,18,5
278618602,23.0,0.0,1.0,1.0,0.0,10.0,68.0,7.0,731.0009442870632,0.978,20.113,0.0,0.052000000000000005,0.115,0.264,1.125,0.42700000000000005,2481,165,175,762,8,0.0,1.0,0.0,0,9,40,20
8858022,14.5,1.0,0.0,0.0,0.0,11.5,123.5,19.5,475.0025706940874,0.987,307.291,0.026000000000000002,0.006,0.098,0.7440000000000001,0.7509999999999999,0.067,4111,314,338,47,8,0.0,1.0,1.0,0,8,92,16
600090702,4.206,0.265,0.529,0.294,0.0,10.675999999999998,104.706,15.294,350.0019723865878,0.976,27.180999999999997,0.0,0.057,0.322,0.39799999999999996,1.1159999999999999,0.331,4112,1113,1304,5155,2,0.0,0.0,1.0,0,15,161,16
382178634,26.2,0.8,0.2,0.0,0.0,13.0,67.8,14.6,54.002808988764045,0.98,13.722999999999999,0.0,0.019,0.39299999999999996,0.513,0.8140000000000001,0.249,939,130,335,81,0,0.0,1.0,1.0,0,12,122,19
416502198,74.333,0.33299999999999996,0.0,0.33299999999999996,0.0,11.667,98.333,11.333,146.00469483568074,0.97,99.93299999999999,0.0,0.022000000000000002,0.184,0.226,1.011,0.209,393,53,356,31,0,0.0,1.0,0.0,0,14,87,17
17421795,8.5,0.5,0.25,0.25,0.0,12.25,68.75,12.75,174.00877192982455,0.978,16.933,0.01,0.004,0.064,0.084,0.456,0.306,3063,128,138,69,4,0.0,1.0,0.0,0,15,96,16
37204587,9.667,0.667,0.667,0.0,0.0,14.0,106.0,16.0,183.00333333333333,0.976,28.264,0.027000000000000003,0.003,0.158,0.06,0.517,0.33299999999999996,2848,127,192,151,5,0.0,0.0,0.0,0,11,37,7
8927532,11.0,0.0,1.0,1.0,0.0,8.0,160.0,17.0,50.00348432055749,0.987,1.7409999999999999,0.057999999999999996,0.002,0.01,0.44799999999999995,0.257,0.17600000000000002,1441,97,203,25,2,0.0,1.0,1.0,0,15,83,15
72890647,3.8,0.2,0.4,0.6,0.0,12.6,130.2,14.2,23.016949152542374,0.981,32.086,0.0,0.39299999999999996,0.059000000000000004,0.057999999999999996,0.948,0.59,8713,563,774,6688,11,0.0,1.0,1.0,0,9,157,20
365372541,4.0,0.0,1.0,0.667,0.0,10.0,133.333,17.333,60.0078125,0.982,62.32,0.0,0.063,0.111,0.048,0.932,0.562,3701,501,528,1348,2,0.0,1.0,0.0,0,9,161,11
373947833,3.444,0.33299999999999996,0.444,0.556,0.0,10.889000000000001,115.667,14.0,65.00751879699249,0.98,30.105999999999998,0.0,0.051,0.34,0.11199999999999999,1.125,0.221,528,822,170,5,17,0.0,0.0,0.0,0,12,49,17
708429391,19.333,0.0,0.33299999999999996,0.667,0.0,7.667000000000001,114.667,11.0,23.009345794392523,0.98,14.225999999999999,0.0,0.027999999999999997,1.109,0.591,0.968,0.13699999999999998,2213,162,97,7,1,1.0,0.0,0.0,0,8,112,7
1205795042,6.75,0.375,0.375,0.375,0.0,11.25,101.125,13.0,138.00666666666666,0.9620000000000001,10.59,0.0,0.34600000000000003,0.10800000000000001,0.051,1.18,0.606,3439,474,446,4696,2,0.0,0.0,0.0,0,14,149,4
27422705,87.0,0.0,0.0,0.0,0.0,5.0,24.0,4.0,28.01063829787234,0.972,7.007999999999999,0.142,0.017,0.28300000000000003,0.099,0.5,0.21899999999999997,1566,110,295,71,1,0.0,1.0,0.0,0,13,102,14
100996879,70.5,0.0,0.5,0.0,0.0,7.0,41.0,10.5,66.00709219858156,0.975,80.07300000000001,0.0,0.002,0.13699999999999998,0.192,0.276,0.034,649,68,178,60,1,1.0,1.0,0.0,0,8,76,9
245306807,26.4,0.0,0.4,0.2,0.0,8.4,84.8,11.4,46.00751879699248,0.975,506.98800000000006,0.0,0.128,0.348,0.044000000000000004,1.276,0.628,2161,150,137,266,1,0.0,1.0,1.0,0,13,160,15
291290779,87.0,0.0,0.0,0.0,0.0,5.0,24.0,4.0,51.005208333333336,0.978,24.482,0.0,0.018000000000000002,0.34700000000000003,0.124,0.561,0.282,576,78,209,0,2,0.0,1.0,1.0,0,15,73,15
27636956,31.333000000000002,0.0,0.33299999999999996,0.0,0.0,13.0,41.333,14.333,50.005405405405405,0.977,9.502,0.428,0.129,0.374,0.073,0.857,0.42200000000000004,1672,627,1089,11,4,0.0,0.0,0.0,0,10,84,11
50972738,94.0,0.0,0.0,0.0,0.0,10.0,40.0,15.0,12.017241379310345,0.98,16.823,0.0,0.083,0.26899999999999996,0.094,1.273,0.402,704,129,380,12,0,1.0,0.0,0.0,0,11,63,13
298489056,94.0,0.0,0.0,0.0,0.0,10.0,40.0,15.0,44.00609756097561,0.9790000000000001,21.623,0.0,0.042,0.13,0.209,1.014,0.456,203,97,255,66,3,0.0,0.0,1.0,0,14,133,14
363251033,61.2,0.0,0.4,0.4,0.0,11.4,76.0,13.0,1303.0010050251256,0.978,72.449,0.0,0.079,0.259,0.16699999999999998,1.578,0.349,2177,178,648,186,0,1.0,1.0,0.0,0,11,85,16
384932218,54.5,0.0,0.5,0.5,0.0,11.0,97.5,14.0,105.00333333333333,0.972,5.138,0.0,0.005,0.455,0.14,1.4569999999999999,0.374,600,77,436,47,0,1.0,0.0,0.0,0,15,34,13
408087080,94.0,0.0,0.0,0.0,0.0,10.0,40.0,15.0,46.00709219858156,0.977,26.340999999999998,0.0,0.061,0.145,0.055999999999999994,2.0,0.52,259,145,159,1,0,1.0,0.0,0.0,0,14,36,15
22015162,51.8,0.0,0.4,0.4,0.0,10.0,91.2,12.8,33.03448275862069,0.9740000000000001,5.09,0.073,0.018000000000000002,0.11800000000000001,0.126,0.732,0.45,2885,132,313,143,1,0.0,1.0,1.0,0,15,34,13
45100798,42.0,0.0,0.5,0.0,0.0,8.5,90.0,11.5,302.00049975012496,0.982,3.44,0.0,0.006999999999999999,0.11199999999999999,0.052000000000000005,0.536,0.40399999999999997,3152,162,352,23,7,0.0,0.0,0.0,0,9,61,21
182342223,21.333000000000002,0.0,0.667,0.33299999999999996,0.0,10.333,108.667,15.667,460.00205761316874,0.9840000000000001,19.302,0.0,0.034,0.109,0.22,0.885,0.608,1172,206,341,77,1,0.0,0.0,0.0,0,12,154,20
285724171,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,40.0045871559633,0.981,20.448,0.0,0.04,0.16899999999999998,0.033,0.341,0.47200000000000003,2500,90,137,504,1,0.0,1.0,0.0,0,7,3,6
335208230,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,96.00334448160535,0.976,128.856,0.0,0.048,0.157,0.062,1.052,0.314,3098,59,165,587,0,0.0,0.0,1.0,0,12,79,17
380015773,27.5,0.0,0.5,0.5,0.0,9.5,107.0,11.5,34.01010101010101,0.975,30.053,0.0,0.124,0.307,0.076,0.8109999999999999,0.226,1579,256,457,2046,1,0.0,1.0,0.0,0,8,97,8
396625283,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,13.014925373134329,0.9790000000000001,4.686,0.0,0.11699999999999999,0.075,0.09699999999999999,1.1740000000000002,0.494,680,73,222,128,0,0.0,1.0,0.0,0,15,75,16
718684188,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,229.0019493177388,0.972,5.962000000000001,0.0,0.008,0.162,0.015,0.423,0.377,210,27,64,0,0,1.0,1.0,0.0,0,13,37,14
331349150,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,322.0032786885246,0.983,28.2,0.023,0.01,0.009000000000000001,0.39899999999999997,0.45899999999999996,0.26899999999999996,1590,489,1997,259,0,0.0,1.0,1.0,0,13,65,19
499933271,16.167,0.0,0.5,0.16699999999999998,0.0,10.167,92.5,11.667,142.0045045045045,0.977,8.36,0.26,0.004,0.124,0.1,0.716,0.40399999999999997,298,43,132,2,0,0.0,0.0,0.0,0,7,105,14
138438793,13.5,0.25,0.0,0.5,0.0,14.0,81.0,10.75,32.035714285714285,0.973,58.806999999999995,0.0,0.069,0.24,0.221,1.073,0.319,3088,221,561,723,0,0.0,1.0,0.0,0,13,71,20
381960133,29.75,0.5,0.25,0.25,0.0,9.0,104.25,10.25,291.00291545189503,0.976,35.556,0.0,0.066,0.637,0.16899999999999998,0.737,0.344,882,44,168,30,0,0.0,0.0,1.0,0,9,101,9
405140479,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,2926.000364431487,0.976,201.75,0.0,0.033,0.511,0.163,0.848,0.228,143,75,86,50,1,0.0,1.0,0.0,0,9,130,17
418046391,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,30426.006172839505,0.98,35.775,0.0,0.0,0.26,0.237,0.6709999999999999,0.127,229,22,107,1,0,1.0,1.0,0.0,0,5,38,9
434460614,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,25.015384615384615,0.98,48.968,0.0,0.006,0.387,0.446,0.945,0.214,1455,33,85,2,0,0.0,0.0,0.0,0,10,34,12
374138547,40.5,0.5,0.5,0.5,0.0,10.0,83.0,14.0,769.0029761904761,0.982,21.151,0.106,0.06,0.259,0.29100000000000004,1.169,0.405,1170,341,733,8,2,0.0,0.0,1.0,0,11,66,12
486991172,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,57.00408163265306,0.975,90.9,0.034,0.013999999999999999,0.265,0.266,0.934,0.525,1020,45,113,15,0,0.0,1.0,0.0,0,11,103,10
769388442,19.5,0.5,0.5,0.0,0.0,11.0,73.0,15.0,363.0029239766082,0.9740000000000001,0.9229999999999999,0.138,0.051,0.207,0.045,1.14,0.866,557,151,279,77,1,0.0,0.0,0.0,0,11,150,8
9564632,56.0,0.0,0.0,0.33299999999999996,0.0,10.333,124.333,8.667,326.0021097046413,0.982,5.392,0.47600000000000003,0.115,0.152,0.22,1.548,0.628,16935,2242,918,44,124,0.0,1.0,1.0,0,9,41,11
60490488,60.0,0.16699999999999998,0.5,0.16699999999999998,0.0,10.167,88.833,11.333,36.00833333333333,0.978,11.964,0.042,0.039,0.892,0.389,0.758,0.063,1364,1735,900,3,71,0.0,0.0,1.0,0,10,132,11
72863207,40.0,0.2,0.2,0.0,0.0,12.4,74.6,14.6,733.0005076142132,0.988,0.26,0.094,0.095,0.003,0.879,1.0290000000000001,0.122,112283,19682,17637,203,760,0.0,1.0,1.0,0,11,153,13
108557681,72.25,0.125,0.5,0.5,0.0,10.0,83.5,16.625,109.00175131348512,0.977,6.767,0.0,0.066,0.804,0.20199999999999999,0.8370000000000001,0.315,2765,2698,261,56,159,0.0,0.0,0.0,0,13,100,10
50650272,71.0,0.0,0.0,1.0,0.0,10.0,132.0,11.0,438.00075301204816,0.9790000000000001,33.0,0.134,0.023,0.355,0.122,0.703,0.366,270,95,133,13,1,1.0,1.0,0.0,0,6,36,13
363161920,71.0,0.0,0.0,1.0,0.0,10.0,132.0,11.0,20.02173913043478,0.97,53.035,0.066,0.013999999999999999,0.155,0.42700000000000005,0.988,0.22399999999999998,27743,399,456,0,9,0.0,0.0,0.0,0,10,165,9
806660965,16.0,0.0,0.5,0.5,0.0,10.0,95.0,6.5,342.0022026431718,0.986,1.102,0.0,0.076,0.17800000000000002,0.648,0.903,0.114,285,95,200,80,1,0.0,1.0,1.0,0,11,155,14
238505344,55.0,0.0,0.0,1.0,0.0,14.0,101.5,17.0,657.0041493775933,0.981,12.642999999999999,0.003,0.005,0.544,0.6509999999999999,0.682,0.025,3032,230,821,30,2,0.0,0.0,0.0,0,14,127,12
52491055,45.5,0.0,1.0,0.0,0.0,10.0,86.5,12.5,79.00588235294117,0.977,129.85,0.0,0.005,0.09699999999999999,0.05,0.23800000000000002,0.13,12197,415,382,116,21,0.0,1.0,1.0,0,8,160,16
76286424,27.0,0.0,1.0,0.5,0.0,13.5,103.5,13.0,14.04,0.982,3.0180000000000002,0.0,0.032,0.175,0.064,0.715,0.414,6212,369,198,103,5,0.0,0.0,1.0,0,8,110,7
161612145,37.5,0.0,1.0,0.5,0.0,10.0,150.0,14.0,140.00526315789475,0.9670000000000001,329.931,0.0,0.026000000000000002,0.055,0.055,0.449,0.255,8679,274,251,257,37,0.0,1.0,0.0,0,8,33,13
348430064,54.0,0.0,1.0,0.0,0.0,12.0,140.0,12.0,28.003703703703703,0.983,16.346,0.0,0.0,0.013000000000000001,0.17600000000000002,0.6409999999999999,0.45399999999999996,399,21,80,1,0,0.0,0.0,0.0,0,12,91,18
381666513,32.0,0.0,0.5,0.0,0.0,11.0,120.5,9.0,124.005291005291,0.98,15.263,0.0,0.02,0.061,0.044000000000000004,0.895,0.5770000000000001,2697,282,525,16,6,1.0,1.0,0.0,0,14,108,30
504944262,32.0,0.0,1.0,0.0,0.0,9.5,148.5,15.5,255.0017793594306,0.965,1.526,0.006999999999999999,0.011000000000000001,0.013999999999999999,0.368,0.741,0.375,2270,82,194,76,0,0.0,0.0,0.0,0,14,91,15
344525772,23.75,0.0,0.25,0.25,0.0,8.5,92.75,11.0,355.00467289719626,0.975,127.478,0.0,0.139,0.086,0.031,1.306,0.741,2464,124,186,645,2,1.0,0.0,0.0,0,15,148,16
1062916164,11.286,0.28600000000000003,0.14300000000000002,0.14300000000000002,0.0,9.571,73.0,8.429,34.005780346820806,0.9690000000000001,2.8110000000000004,0.0,0.299,0.01,0.03,0.972,0.754,5025,190,164,243,1,0.0,1.0,0.0,0,11,155,8
410044683,24.5,0.25,0.75,0.75,0.0,8.75,124.5,14.0,347.00280898876406,0.975,14.175,0.0,0.063,0.535,0.207,0.905,0.409,3062,583,997,163,1,0.0,0.0,0.0,0,12,149,13
109848907,15.0,0.0,1.0,1.0,0.0,12.0,155.0,13.0,42.00613496932515,0.978,22.346,0.052000000000000005,0.037000000000000005,0.3,0.12,0.8340000000000001,0.313,834,108,363,40,0,1.0,0.0,0.0,0,8,68,20
265731317,3.0,1.0,0.0,0.0,0.0,9.0,118.0,16.0,79.00970873786407,0.973,11.065,0.032,0.0,0.452,0.129,0.8390000000000001,0.387,50,49,159,0,0,1.0,1.0,0.0,0,6,99,15
401423776,12.0,0.5,0.0,0.0,0.0,10.0,66.0,10.5,179.00247524752476,0.97,4.292,0.0,0.002,0.179,0.9259999999999999,0.6629999999999999,0.016,744,118,204,9,5,0.0,1.0,0.0,0,13,25,12
370595287,85.0,0.5,0.0,0.0,0.0,13.0,103.0,12.0,7.0131578947368425,0.981,14.538,0.08800000000000001,0.008,0.245,0.11599999999999999,0.8270000000000001,0.39399999999999996,364,48,187,12,2,1.0,0.0,0.0,0,8,147,14
187185454,13.0,0.0,0.0,0.0,0.0,7.0,26.0,7.0,169.00571428571428,0.97,433.921,0.0,0.037000000000000005,0.38,0.22,1.008,0.304,3110,128,178,63,2,0.0,1.0,0.0,0,10,87,10
14112759,3.0,1.0,1.0,0.0,0.0,14.0,103.0,14.0,34.01176470588236,0.97,58.085,0.183,0.085,0.878,0.146,0.8170000000000001,0.134,160,46,146,22,0,1.0,1.0,0.0,0,10,17,6
557616612,3.0,1.0,1.0,0.0,0.0,14.0,103.0,14.0,47.004975124378106,0.971,14.412,0.0,0.011000000000000001,0.198,0.16899999999999998,1.311,0.469,204,13,41,0,0,1.0,0.0,0.0,0,8,13,18
25911628,69.0,0.5,0.5,0.0,0.0,7.0,143.0,15.0,40.013513513513516,0.9790000000000001,836.86,0.16699999999999998,0.017,0.254,0.455,0.851,0.147,1706,134,257,0,2,0.0,0.0,0.0,0,8,43,16
439062828,13.091,0.273,0.636,0.182,0.0,10.182,85.182,12.727,288.00124533001247,0.978,5.544,0.0,0.019,1.546,0.44799999999999995,0.8320000000000001,0.115,1162,962,1999,95,12,0.0,0.0,1.0,0,15,102,20
1133943835,19.667,0.33299999999999996,0.667,0.0,0.0,11.0,84.0,15.667,44.005494505494504,0.9740000000000001,15.613,0.0,0.025,0.85,0.25,1.225,0.325,133,32,71,10,0,1.0,0.0,0.0,0,15,123,12
34580222,106.5,0.5,0.0,0.0,0.0,9.5,116.0,11.0,38.00485436893204,0.965,4.309,0.001,0.001,0.302,0.41100000000000003,0.653,0.025,2206,103,203,6,1,1.0,0.0,0.0,0,13,88,14
107471115,27.0,1.0,0.0,0.0,0.0,7.0,74.0,15.5,39.00662251655629,0.977,12.421,0.031,0.034,1.014,0.414,0.743,0.158,3962,1275,215,0,84,0.0,1.0,0.0,0,8,154,18
38002859,4.0,0.4,0.6,0.4,0.0,11.2,89.2,14.8,9.01388888888889,0.987,18.402,0.209,0.047,0.355,0.10300000000000001,0.868,0.252,371,413,70,9,6,0.0,0.0,1.0,0,15,25,16
189263728,13.0,0.0,0.667,0.0,0.0,11.667,99.333,11.667,86.00657894736842,0.978,10.468,0.0,0.198,0.568,0.387,0.586,0.225,185,128,487,121,2,1.0,1.0,0.0,0,13,130,20
245970658,19.0,0.0,1.0,1.0,0.0,12.0,85.0,13.0,194.0027624309392,0.9690000000000001,47.797,0.0,0.077,0.11199999999999999,0.046,0.67,0.22899999999999998,3332,269,253,281,1,0.0,1.0,1.0,0,9,146,11
494266249,9.5,0.0,0.5,1.0,0.0,10.0,86.5,12.5,86.0045871559633,0.976,15.654000000000002,0.0,0.043,0.32799999999999996,0.054000000000000006,0.415,0.18100000000000002,1544,61,160,731,0,0.0,1.0,0.0,0,7,46,15
44604091,19.0,0.0,1.0,1.0,0.0,12.0,85.0,13.0,84.005291005291,0.981,9.52,0.057999999999999996,0.023,0.098,0.135,0.73,0.5920000000000001,783,126,102,26,4,0.0,1.0,0.0,0,10,72,11
117708359,11.0,0.16699999999999998,0.0,0.33299999999999996,0.0,12.333,99.0,13.667,527.0006901311249,0.9640000000000001,11.814,0.0,0.08800000000000001,0.17600000000000002,0.054000000000000006,0.887,0.418,3980,625,268,267,8,1.0,0.0,0.0,0,10,135,10
394814291,23.666999999999998,0.0,0.0,1.0,0.0,10.333,131.333,16.0,210.00352112676057,0.982,23.962,0.0,0.075,0.077,0.043,1.2109999999999999,0.69,4557,423,757,43,2,0.0,1.0,0.0,0,8,17,10
223007169,39.0,0.0,0.0,1.0,0.0,8.0,106.0,9.0,163.00375939849624,0.972,207.108,0.031,0.0,0.177,0.10800000000000001,0.9309999999999999,0.49200000000000005,165,15,80,9,2,1.0,0.0,0.0,0,4,92,16
538287562,0.0,0.0,0.0,1.0,0.0,7.0,118.0,15.0,36.00769230769231,0.977,2.08,0.0,0.017,0.057,0.102,1.7280000000000002,0.795,1651,16,55,5,0,0.0,0.0,1.0,0,5,123,3
373579998,8.0,0.0,0.0,0.0,0.0,7.0,78.0,7.0,46.01123595505618,0.9570000000000001,26.089000000000002,0.0,0.051,0.069,0.135,0.45,0.125,411,31,139,29,1,1.0,0.0,0.0,0,14,41,6
1009413198,12.667,0.33299999999999996,0.0,0.0,0.0,7.332999999999999,96.333,13.0,138.007299270073,0.977,19.121,0.0,0.013000000000000001,0.149,0.5329999999999999,0.9890000000000001,0.065,3103,119,280,89,0,1.0,0.0,0.0,0,8,158,17
428384851,7.5,0.0,0.25,0.5,0.0,11.75,113.25,14.0,80.00450450450451,0.981,103.925,0.0,0.037000000000000005,1.0,0.125,0.787,0.212,141,78,170,17,1,0.0,1.0,1.0,0,11,156,15
1116460440,10.0,0.0,0.0,0.0,0.0,10.0,101.0,6.0,3.02,0.972,38.66,0.0,0.12,0.88,0.122,0.924,0.349,1315,71,107,83,0,0.0,0.0,1.0,0,9,103,16
233287464,3.0,0.5,0.25,0.25,0.0,12.0,90.25,14.75,700.0022026431718,0.983,12.168,0.0,0.09,0.055999999999999994,0.051,0.96,0.66,1828,129,340,15,0,1.0,0.0,0.0,0,8,47,15
423410028,3.0,0.0,0.0,1.0,0.0,13.0,115.0,14.0,963.000500250125,0.976,1.9680000000000002,0.032,0.035,0.19399999999999998,0.43799999999999994,1.078,0.11,385,237,675,7,0,0.0,1.0,1.0,0,13,60,13
54911584,12.333,0.33299999999999996,0.0,0.33299999999999996,0.0,11.0,92.333,16.667,28.015625,0.982,1.676,0.0,0.061,0.212,0.179,0.978,0.693,246,333,1598,10,0,0.0,0.0,1.0,0,15,132,17
210483287,10.0,0.0,0.0,1.0,0.0,13.0,58.0,12.0,51.00925925925926,0.985,78.721,0.0,0.016,0.085,0.306,0.8909999999999999,0.488,595,102,219,19,2,0.0,1.0,0.0,0,15,95,9
813467726,8.167,0.16699999999999998,0.33299999999999996,0.5,0.0,10.833,102.833,16.0,224.003125,0.972,46.412,0.0,0.015,1.311,0.124,2.1959999999999997,0.063,1302,253,608,1,1,0.0,0.0,1.0,0,12,70,17
29742445,23.0,0.0,1.0,0.0,0.0,9.0,161.0,14.0,66.00555555555556,0.981,62.623999999999995,0.008,0.006,0.284,0.313,0.971,0.19,2083,331,570,47,14,0.0,1.0,1.0,0,11,152,16
195322597,51.0,0.5,0.5,0.0,0.0,10.0,104.0,15.0,6.010752688172043,0.98,20.458,0.0,0.042,0.33299999999999996,0.556,0.965,0.09699999999999999,178,70,176,20,1,1.0,1.0,0.0,0,11,158,18
252686122,4.0,1.0,1.0,0.0,0.0,8.0,145.0,16.0,188.00537634408602,0.98,23.814,0.0,0.03,0.46,0.228,1.06,0.294,1598,39,74,16,2,0.0,0.0,0.0,0,6,26,7
93259719,8.333,0.33299999999999996,0.5,0.16699999999999998,0.0,10.667,120.667,11.0,54.0078125,0.975,10.17,0.0,0.127,0.185,0.19399999999999998,1.077,0.348,9057,504,401,3891,9,0.0,1.0,1.0,0,12,93,19
792517914,6.0,0.182,0.545,0.364,0.0,12.455,117.0,14.909,41.006802721088434,0.9640000000000001,39.046,0.0,0.139,0.275,0.047,0.8059999999999999,0.196,4904,734,808,29,0,0.0,1.0,1.0,0,13,117,20
74544145,4.75,0.25,0.75,0.5,0.0,12.0,82.0,12.75,253.00065274151436,0.973,6.695,0.0,0.052000000000000005,0.235,0.12300000000000001,1.2830000000000001,0.431,3020,516,443,225,3,0.0,0.0,0.0,0,6,129,15
403461794,17.0,0.0,0.0,0.0,0.0,12.0,49.0,17.0,89.0050505050505,0.9640000000000001,8.366,0.0,0.0,0.31,0.141,0.627,0.444,210,73,93,0,0,1.0,0.0,0.0,0,14,114,15
594960544,17.0,0.0,0.0,0.0,0.0,12.0,49.0,17.0,24.00990099009901,0.976,13.822000000000001,0.0,0.042,0.447,0.32799999999999996,1.195,0.198,919,82,371,264,0,1.0,1.0,0.0,0,14,149,13
930035833,1.2,0.4,0.0,0.4,0.0,11.8,40.4,13.0,156.00265957446808,0.9620000000000001,8.248,0.0,0.0,0.327,0.41600000000000004,1.284,0.0,4444,874,797,1,1,1.0,0.0,0.0,0,15,3,15
200482073,9.333,0.33299999999999996,0.0,0.0,0.0,12.333,116.333,12.0,18.058823529411764,0.977,1.527,0.0,0.019,0.156,0.042,0.271,0.214,324,82,128,8,0,0.0,0.0,1.0,0,7,45,1
429808930,1.25,0.0,0.0,0.25,0.0,13.0,98.25,14.75,7.03030303030303,0.982,43.403999999999996,0.0,0.055999999999999994,0.033,0.425,0.441,0.071,1621,254,562,291,7,0.0,0.0,1.0,0,12,52,13
447241184,5.25,0.5,0.25,0.25,0.0,10.0,115.25,13.75,21.00793650793651,0.981,3.5410000000000004,0.0,0.174,0.192,0.051,0.8029999999999999,0.594,5687,390,558,1046,7,0.0,1.0,1.0,0,11,160,19
470232795,4.0,0.0,0.0,1.0,0.0,10.0,99.0,11.0,118.00653594771242,0.961,392.86699999999996,0.0,0.025,0.254,0.032,0.75,0.081,20686,1859,1856,1697,1,0.0,1.0,0.0,0,12,147,13
986163288,10.6,0.2,0.2,0.4,0.0,12.0,107.2,10.2,58.00666666666667,0.977,24.05,0.0,0.341,0.035,0.09,0.81,0.368,2716,284,278,1549,6,0.0,1.0,0.0,0,11,63,13
934949900,8.0,1.0,0.0,0.0,0.0,12.0,40.0,12.0,14.010752688172044,0.98,1.645,0.0,0.081,1.016,0.081,1.935,0.242,186,111,198,0,0,1.0,1.0,0.0,0,11,82,11
893784643,8.333,0.33299999999999996,0.0,0.667,0.0,14.333,109.0,13.667,285.00359712230215,0.977,10.664000000000001,0.011000000000000001,0.006,0.099,0.245,1.036,0.27899999999999997,2224,89,260,119,0,1.0,1.0,0.0,0,13,71,5
89734891,37.5,0.0,0.5,0.5,0.0,10.0,86.5,12.5,49.00653594771242,0.986,25.81,0.0,0.025,0.135,0.496,0.617,0.139,618,22,125,207,0,0.0,1.0,1.0,0,15,87,27
384858886,17.0,0.0,0.0,0.0,0.0,6.0,150.0,17.0,30.00438596491228,0.975,3.9389999999999996,0.055999999999999994,0.024,0.09300000000000001,0.035,0.77,0.58,1673,47,85,87,0,0.0,0.0,1.0,0,6,155,5
54867711,14.0,0.0,0.0,1.0,0.0,14.0,139.0,11.0,10.025,0.978,24.295,0.0,0.042,0.188,0.215,1.3880000000000001,0.45299999999999996,1425,83,70,616,1,0.0,0.0,0.0,0,7,149,8
