id,avg_ext_diversity,avg_retweet_count,avg_reply_count,avg_favorite_count,avg_num_hashtags,avg_num_urls,avg_num_mentions,avg_in_apply,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
1176381007,0.977,0.048,0.095,0.0,0.0,0.0,0.0,0.0,23,16,199,0,0,1.0,0.0,0.0,1,15,137,14
1176381348,0.9359999999999999,0.0,0.0,0.0,0.067,0.0,0.0,0.0,17,8,199,0,0,1.0,0.0,0.0,1,13,61,11
1176382580,0.9570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4,197,0,0,1.0,0.0,0.0,1,15,3,18
1176384235,0.9890000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7,167,0,0,1.0,0.0,0.0,1,15,114,16
1176385015,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,11,208,0,0,1.0,0.0,0.0,1,14,96,12
1176387745,0.9590000000000001,0.053,0.0,0.0,0.0,0.0,0.0,0.0,21,10,186,0,0,1.0,0.0,0.0,1,15,37,17
1176388189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5,188,2,0,1.0,0.0,0.0,1,12,155,10
1176388351,0.9640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,14,210,0,0,1.0,0.0,0.0,1,15,36,13
1176390672,0.9570000000000001,0.0,0.043,0.0,0.0,0.0,0.0,0.0,24,3,214,0,0,1.0,0.0,0.0,1,13,83,11
1176392124,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,10,222,0,0,1.0,0.0,0.0,1,15,116,16
1176393222,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,200,0,0,1.0,0.0,0.0,1,15,156,14
1176394070,0.9740000000000001,98.619,0.0,0.048,0.14300000000000002,0.14300000000000002,0.19,0.0,22,7,208,0,0,1.0,0.0,0.0,1,15,27,16
1176398449,0.99,173.333,2.667,14.417,0.083,0.0,0.25,0.0,17,9,195,0,0,1.0,0.0,0.0,1,12,28,10
1176404611,0.973,0.0,0.037000000000000005,0.0,0.0,0.07400000000000001,0.0,0.0,30,9,217,0,0,1.0,0.0,0.0,1,15,130,13
1176405116,0.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,8,208,0,0,1.0,0.0,0.0,1,15,34,13
1176405830,0.975,0.0,0.0,0.0,0.071,0.0,0.0,0.0,15,13,202,0,0,1.0,0.0,0.0,1,15,9,13
1176409034,0.972,0.0,0.045,0.0,0.0,0.045,0.0,0.0,24,8,199,0,0,1.0,0.0,0.0,1,15,19,14
1176412364,0.9670000000000001,0.0,0.048,0.0,0.095,0.0,0.0,0.0,24,11,225,0,0,1.0,0.0,0.0,1,12,110,10
1176416144,0.9520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,4,209,0,0,1.0,0.0,0.0,1,15,74,14
1176418405,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,13,174,0,0,1.0,0.0,0.0,1,15,104,17
1176419695,0.956,0.0,0.0,0.0,0.0,0.077,0.0,0.0,16,8,197,0,0,1.0,0.0,0.0,1,15,2,15
1176421460,0.958,0.062,0.0,0.0,0.0,0.062,0.0,0.0,17,27,220,0,0,1.0,0.0,0.0,1,14,16,12
1176422048,0.975,0.0,0.062,0.0,0.0,0.0,0.0,0.0,17,15,220,0,0,1.0,0.0,0.0,1,15,88,14
1176426272,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,15,209,0,0,1.0,0.0,0.0,1,13,32,11
1176427063,0.976,16.0,0.0,0.053,0.0,0.053,0.053,0.0,23,7,214,0,0,1.0,0.0,0.0,1,14,3,12
37384589,0.965,,0.18600000000000003,,0.271,0.636,1.381,0.073,656,57,693,597,0,1.0,0.0,0.0,1,11,34,8
72110028,0.9670000000000001,,0.113,723.561,0.271,0.752,1.4369999999999998,0.009000000000000001,1234,15,104,1150,0,0.0,1.0,1.0,1,7,3,6
82885728,0.9590000000000001,,0.23199999999999998,,0.294,0.6609999999999999,1.5419999999999998,0.0,573,14,227,530,0,0.0,0.0,0.0,1,9,3,15
110120789,0.975,,0.5529999999999999,918.638,0.271,0.88,1.2309999999999999,0.003,675,18,519,653,0,1.0,0.0,0.0,1,10,3,18
195913271,0.9670000000000001,,5.756,442.07300000000004,0.585,0.488,1.2930000000000001,0.024,99,26,1548,80,0,1.0,0.0,0.0,1,14,3,9
252647855,0.963,,0.6,,0.36700000000000005,0.664,1.578,0.006,553,63,1930,497,0,1.0,0.0,0.0,1,12,80,15
290499654,0.966,,0.081,286.676,0.31,0.7609999999999999,1.392,0.023,1576,8,501,1402,1,0.0,0.0,0.0,1,13,7,13
303932719,0.971,,0.125,109.432,0.243,0.6609999999999999,1.2819999999999998,0.006999999999999999,1378,48,1998,1108,0,1.0,0.0,0.0,1,13,3,15
349392750,0.961,,0.1,589.639,0.278,0.698,1.3419999999999999,0.021,1444,35,390,1283,0,0.0,0.0,1.0,1,11,37,12
370098498,0.961,,0.20199999999999999,,0.336,0.688,1.567,0.004,24,4,588,16,0,0.0,0.0,0.0,1,12,3,12
475732319,0.965,,0.102,643.538,0.295,0.77,1.4669999999999999,0.001,1351,7,328,1273,1,1.0,0.0,0.0,1,11,3,6
616204178,0.965,534.1669999999999,0.222,21.471999999999998,0.083,0.139,0.083,0.0,43,17,641,0,0,1.0,0.0,0.0,1,10,79,15
616205123,0.9690000000000001,87.292,0.021,0.062,0.021,0.021,0.021,0.0,50,20,630,0,0,1.0,0.0,0.0,1,11,115,15
616205288,0.977,173.81,0.016,0.048,0.048,0.016,0.032,0.0,68,22,602,0,0,1.0,0.0,0.0,1,14,113,17
616205957,0.978,314.741,0.055999999999999994,0.09300000000000001,0.037000000000000005,0.037000000000000005,0.055999999999999994,0.0,60,14,592,0,0,1.0,0.0,0.0,1,15,3,12
616206143,0.9490000000000001,89.149,0.043,0.064,0.021,0.021,0.021,0.0,52,27,620,0,0,1.0,0.0,0.0,1,10,105,16
616206149,0.973,74.821,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.018000000000000002,0.0,67,32,639,0,0,1.0,0.0,0.0,1,7,155,14
616206200,0.961,102.195,0.0,0.049,0.024,0.049,0.024,0.0,44,21,614,0,0,1.0,0.0,0.0,1,12,34,13
616206215,0.9590000000000001,139.667,0.0,0.1,0.033,0.033,0.033,0.0,66,23,650,0,0,1.0,0.0,0.0,1,9,39,17
616206269,0.96,83.8,0.02,0.06,0.08,0.06,0.02,0.0,56,20,643,0,0,1.0,0.0,0.0,1,11,3,13
616206275,0.945,76.182,0.0,0.036000000000000004,0.036000000000000004,0.055,0.018000000000000002,0.0,65,23,641,0,0,1.0,0.0,0.0,1,10,140,13
616206311,0.963,42.536,2.391,2.638,0.13,0.013999999999999999,0.043,0.0,79,20,779,0,0,1.0,0.0,0.0,1,12,77,14
616206386,0.956,179.579,0.053,0.08800000000000001,0.053,0.035,0.035,0.0,59,16,622,0,0,1.0,0.0,0.0,1,9,3,10
616206452,0.963,0.0,0.036000000000000004,0.0,0.054000000000000006,0.0,0.0,0.0,64,15,649,0,0,1.0,0.0,0.0,1,10,114,16
616206464,0.9670000000000001,156.26,0.027000000000000003,0.096,0.040999999999999995,0.040999999999999995,0.055,0.0,81,29,756,0,0,1.0,0.0,0.0,1,10,4,13
616206467,0.961,80.596,0.038,0.057999999999999996,0.038,0.038,0.019,0.0,62,25,600,0,0,1.0,0.0,0.0,1,12,143,12
616206563,0.95,0.0,0.031,0.016,0.016,0.031,0.0,0.0,70,22,621,0,0,1.0,0.0,0.0,1,9,3,13
616206614,0.943,91.087,0.0,0.065,0.065,0.152,0.022000000000000002,0.0,52,19,735,0,0,1.0,0.0,0.0,1,7,75,13
616206626,0.976,67.597,0.0,0.032,0.048,0.016,0.016,0.0,69,25,625,0,0,1.0,0.0,0.0,1,10,124,13
616206631,0.978,214.863,0.059000000000000004,0.098,0.039,0.02,0.059000000000000004,0.0,57,20,621,0,0,1.0,0.0,0.0,1,12,135,11
616206656,0.977,119.714,0.14300000000000002,0.086,0.057,0.028999999999999998,0.028999999999999998,0.0,45,12,638,0,0,1.0,0.0,0.0,1,14,3,17
616206664,0.9590000000000001,83.82,0.06,0.06,0.0,0.02,0.02,0.0,57,16,631,0,0,1.0,0.0,0.0,1,9,3,13
616206769,0.96,110.82,0.049,0.033,0.049,0.0,0.016,0.0,66,29,623,0,0,1.0,0.0,0.0,1,9,92,13
616207079,0.986,83.8,0.02,0.06,0.0,0.04,0.02,0.0,56,19,686,0,0,1.0,0.0,0.0,1,10,88,15
616207376,0.973,87.333,0.062,0.062,0.0,0.042,0.021,0.0,59,24,619,0,0,1.0,0.0,0.0,1,13,3,11
616207430,0.973,79.057,0.038,0.038,0.0,0.038,0.019,0.0,58,23,603,0,0,1.0,0.0,0.0,1,11,142,13
616208212,0.9740000000000001,256.14,0.06,0.04,0.12,0.02,0.04,0.0,57,27,602,0,0,1.0,0.0,0.0,1,14,135,13
616208980,0.9690000000000001,91.109,0.087,0.065,0.065,0.043,0.022000000000000002,0.0,55,21,614,0,0,1.0,0.0,0.0,1,15,41,14
616209703,0.972,87.292,0.042,0.062,0.083,0.042,0.021,0.0,59,16,599,0,0,1.0,0.0,0.0,1,8,55,11
616210015,0.9690000000000001,118.596,0.035,0.0,0.018000000000000002,0.0,0.018000000000000002,0.0,63,20,663,0,0,1.0,0.0,0.0,1,9,98,13
616210814,0.934,74.821,0.018000000000000002,0.054000000000000006,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,62,24,598,0,0,1.0,0.0,0.0,1,9,124,14
616210933,0.9670000000000001,91.109,0.065,0.065,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,54,16,637,0,0,1.0,0.0,0.0,1,11,124,14
616210993,0.97,91.109,0.109,0.043,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,56,17,684,0,0,1.0,0.0,0.0,1,9,93,11
616211005,0.9740000000000001,635.576,0.03,0.182,0.121,0.091,0.091,0.0,42,21,609,0,0,1.0,0.0,0.0,1,15,37,12
616211029,0.971,59.042,0.013999999999999999,0.042,0.085,0.013999999999999999,0.013999999999999999,0.0,78,28,732,0,0,1.0,0.0,0.0,1,10,3,13
616211149,0.9740000000000001,0.0,0.057,0.0,0.019,0.019,0.0,0.0,62,16,630,0,0,1.0,0.0,0.0,1,9,91,12
616211257,0.9520000000000001,91.109,0.109,0.065,0.065,0.022000000000000002,0.022000000000000002,0.0,59,17,654,0,0,1.0,0.0,0.0,1,12,3,13
616211458,0.978,89.149,0.021,0.064,0.043,0.021,0.021,0.0,54,18,638,0,0,1.0,0.0,0.0,1,8,3,10
616211479,0.968,125.204,0.055999999999999994,0.037000000000000005,0.037000000000000005,0.019,0.019,0.0,63,27,652,0,0,1.0,0.0,0.0,1,13,75,13
616211512,0.9620000000000001,102.195,0.0,0.049,0.0,0.049,0.024,0.0,48,23,599,0,0,1.0,0.0,0.0,1,11,3,15
616211704,0.97,72.27600000000001,0.069,0.069,0.034,0.017,0.017,0.0,69,20,652,0,0,1.0,0.0,0.0,1,10,107,15
616211779,0.96,76.2,0.073,0.055,0.073,0.018000000000000002,0.018000000000000002,0.0,61,22,609,0,0,1.0,0.0,0.0,1,8,134,14
616211792,0.955,156.72899999999998,0.013999999999999999,9.514,0.086,0.028999999999999998,0.086,0.0,81,23,807,0,0,1.0,0.0,0.0,1,11,158,16
616212091,0.953,73.544,0.018000000000000002,0.07,0.0,0.035,0.018000000000000002,0.0,64,24,638,0,0,1.0,0.0,0.0,1,10,153,14
616212148,0.956,255.113,0.019,0.057,0.0,0.019,0.038,0.0,63,26,593,0,0,1.0,0.0,0.0,1,14,95,15
616212203,0.971,74.839,0.0,0.054000000000000006,0.08900000000000001,0.018000000000000002,0.018000000000000002,0.0,62,22,671,0,0,1.0,0.0,0.0,1,13,110,13
616212268,0.956,233.0,0.021,0.064,0.021,0.064,0.043,0.0,57,29,673,0,0,1.0,0.0,0.0,1,14,3,12
616212298,0.976,113.891,0.073,0.036000000000000004,0.036000000000000004,0.055,0.036000000000000004,0.0,63,20,630,0,0,1.0,0.0,0.0,1,8,111,11
616212355,0.973,0.0,0.107,0.018000000000000002,0.036000000000000004,0.0,0.0,0.0,66,20,722,0,0,1.0,0.0,0.0,1,14,69,12
616212358,0.963,79.075,0.019,0.057,0.0,0.019,0.019,0.0,61,17,610,0,0,1.0,0.0,0.0,1,9,40,15
616212964,0.965,0.017,0.017,0.017,0.034,0.0,0.0,0.0,70,24,655,0,0,1.0,0.0,0.0,1,9,64,10
616213459,0.9620000000000001,87.31200000000001,0.021,0.062,0.042,0.042,0.021,0.0,60,12,572,0,0,1.0,0.0,0.0,1,15,3,14
616215005,0.965,140.153,0.051,0.051,0.017,0.051,0.068,0.0,70,27,669,0,0,1.0,0.0,0.0,1,12,15,15
616215302,0.961,77.593,0.037000000000000005,0.055999999999999994,0.037000000000000005,0.019,0.019,0.0,65,20,610,0,0,1.0,0.0,0.0,1,13,157,14
616215323,0.965,87.292,0.042,0.083,0.021,0.021,0.021,0.0,62,42,651,0,0,1.0,0.0,0.0,1,12,152,14
616215454,0.983,204.263,0.039,0.053,0.053,0.053,0.053,0.0,83,27,801,0,0,1.0,0.0,0.0,1,10,120,10
616215784,0.941,87.292,0.125,0.062,0.0,0.062,0.021,0.0,54,31,599,0,0,1.0,0.0,0.0,1,7,122,14
616216289,0.963,76.04899999999999,0.027999999999999997,0.021,0.042,0.027999999999999997,0.013999999999999999,0.0,158,30,1221,0,0,1.0,0.0,0.0,1,8,6,12
616217255,0.96,85.531,0.02,0.061,0.061,0.02,0.02,0.0,53,22,589,0,0,1.0,0.0,0.0,1,10,38,14
616217345,0.953,227.27599999999998,0.034,24.930999999999997,0.034,0.052000000000000005,0.086,0.0,66,30,748,0,0,1.0,0.0,0.0,1,12,131,14
616217624,0.9690000000000001,118.569,0.039,0.078,0.11800000000000001,0.02,0.02,0.0,61,23,721,0,0,1.0,0.0,0.0,1,13,155,11
616217714,0.9740000000000001,0.0,0.04,0.0,0.04,0.0,0.0,0.0,56,27,585,0,0,1.0,0.0,0.0,1,12,24,13
616217762,0.9520000000000001,122.875,0.062,0.047,0.016,0.016,0.031,0.0,67,21,639,0,0,1.0,0.0,0.0,1,11,3,13
616217828,0.943,200.0,0.111,17.067,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.0,53,26,504,0,0,1.0,0.0,0.0,1,13,77,14
616217858,0.951,65.484,0.0,0.047,0.0,0.031,0.016,0.0,81,26,703,0,0,1.0,0.0,0.0,1,12,74,14
616217867,0.978,79.057,0.113,0.075,0.019,0.038,0.019,0.0,66,11,615,0,0,1.0,0.0,0.0,1,7,26,15
616217939,0.982,89.149,0.021,0.064,0.043,0.021,0.021,0.0,56,23,641,0,0,1.0,0.0,0.0,1,8,148,9
616217972,0.9590000000000001,72.241,0.034,0.034,0.069,0.017,0.017,0.0,66,22,581,0,0,1.0,0.0,0.0,1,11,3,13
616218053,0.9620000000000001,163.833,0.042,0.042,0.0,0.042,0.042,0.0,56,19,681,1,0,1.0,0.0,0.0,1,14,45,11
616218281,0.9490000000000001,140.446,0.018000000000000002,0.036000000000000004,0.036000000000000004,0.018000000000000002,0.036000000000000004,0.0,64,19,594,0,0,1.0,0.0,0.0,1,7,144,12
616218317,0.963,0.0,0.08,0.02,0.04,0.0,0.0,0.0,58,35,665,0,0,1.0,0.0,0.0,1,13,157,11
616218326,0.965,57.548,0.016,0.0,0.032,0.048,0.065,0.0,72,25,564,0,0,1.0,0.0,0.0,1,10,56,12
616218377,0.968,16.153,0.042,0.069,0.055999999999999994,0.069,0.18100000000000002,0.0,77,21,581,0,0,1.0,0.0,0.0,1,8,8,10
616218482,0.9640000000000001,163.854,0.0,0.062,0.021,0.021,0.042,0.0,60,19,606,0,0,1.0,0.0,0.0,1,13,21,9
616218488,0.986,71.017,0.051,0.102,0.017,0.017,0.017,0.0,60,28,579,0,0,1.0,0.0,0.0,1,11,64,14
616218557,0.951,145.648,0.019,0.055999999999999994,0.019,0.019,0.037000000000000005,0.0,65,27,617,0,0,1.0,0.0,0.0,1,11,156,13
616218743,0.968,62.288000000000004,0.017,0.017,0.017,0.017,0.017,0.0,66,25,731,0,0,1.0,0.0,0.0,1,11,158,14
616218776,0.9620000000000001,155.106,0.03,0.061,0.061,0.03,0.03,0.0,69,24,645,0,0,1.0,0.0,0.0,1,8,10,13
616218845,0.9570000000000001,148.377,0.038,0.057,0.038,0.019,0.038,0.0,63,32,603,0,0,1.0,0.0,0.0,1,10,106,12
616218947,0.982,73.48,0.02,0.02,0.0,0.02,0.02,0.0,59,13,542,0,0,1.0,0.0,0.0,1,9,3,11
616219076,0.9690000000000001,80.577,0.038,0.077,0.019,0.019,0.019,0.0,57,13,568,0,0,1.0,0.0,0.0,1,10,123,14
616219148,0.9740000000000001,55.667,0.015,0.015,0.03,0.061,0.015,0.0,75,22,578,0,0,1.0,0.0,0.0,1,10,3,12
616219172,0.9740000000000001,256.096,0.057999999999999996,0.038,0.057999999999999996,0.057999999999999996,0.135,0.0,61,18,624,0,0,1.0,0.0,0.0,1,14,145,15
616219193,0.9640000000000001,157.477,0.046,0.077,0.062,0.031,0.031,0.0,72,34,685,0,0,1.0,0.0,0.0,1,9,153,12
616219253,0.965,0.022000000000000002,0.08900000000000001,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,56,19,599,0,0,1.0,0.0,0.0,1,10,90,13
616219256,0.972,0.028999999999999998,0.14300000000000002,0.0,0.028999999999999998,0.0,0.0,0.0,45,26,596,0,0,1.0,0.0,0.0,1,12,3,11
616219507,0.966,246.269,0.057999999999999996,0.057999999999999996,0.057999999999999996,0.019,0.038,0.0,54,26,629,0,0,1.0,0.0,0.0,1,12,15,13
616219633,0.9620000000000001,99.762,0.0,0.071,0.024,0.024,0.024,0.0,52,18,608,0,0,1.0,0.0,0.0,1,9,84,15
616219676,0.973,82.15700000000001,0.02,0.039,0.039,0.02,0.02,0.0,53,11,586,0,0,1.0,0.0,0.0,1,13,110,10
616219790,0.9740000000000001,215.857,0.08900000000000001,13.767999999999999,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.0,63,31,507,0,0,1.0,0.0,0.0,1,13,80,15
616219802,0.9670000000000001,218.549,0.02,0.02,0.039,0.078,0.13699999999999998,0.0,54,24,672,0,0,1.0,0.0,0.0,1,15,148,14
616219883,0.965,121.178,0.0,0.0,0.067,0.044000000000000004,0.111,0.0,54,17,558,0,0,1.0,0.0,0.0,1,9,24,12
616219934,0.975,140.429,0.018000000000000002,0.054000000000000006,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.0,65,25,742,0,0,1.0,0.0,0.0,1,12,3,14
616220039,0.9840000000000001,91.85,0.0,0.025,0.175,0.0,0.025,0.0,46,16,591,0,0,1.0,0.0,0.0,1,9,103,8
616220111,0.9640000000000001,113.243,0.135,0.081,0.081,0.027000000000000003,0.027000000000000003,0.0,48,28,582,0,0,1.0,0.0,0.0,1,10,45,13
616220140,0.953,80.596,0.0,0.057999999999999996,0.0,0.019,0.019,0.0,58,15,616,0,0,1.0,0.0,0.0,1,8,3,11
616220327,0.966,188.793,0.017,0.034,0.034,0.034,0.034,0.0,61,23,635,0,0,1.0,0.0,0.0,1,14,119,16
616220383,0.9740000000000001,80.577,0.077,0.038,0.077,0.019,0.019,0.0,60,18,625,0,0,1.0,0.0,0.0,1,11,3,15
616220414,0.956,0.019,0.038,0.0,0.019,0.0,0.0,0.0,61,16,688,0,0,1.0,0.0,0.0,1,12,6,16
616220423,0.968,0.0,0.053,0.013000000000000001,0.013000000000000001,0.0,0.0,0.0,80,23,589,0,0,1.0,0.0,0.0,1,11,125,13
616220519,0.968,0.0,0.039,0.0,0.02,0.0,0.0,0.0,56,21,550,0,0,1.0,0.0,0.0,1,11,145,14
616220543,0.9540000000000001,64.462,0.015,0.031,0.031,0.015,0.015,0.0,70,26,709,1,0,1.0,0.0,0.0,1,9,146,14
616220612,0.972,0.0,0.046,0.015,0.015,0.015,0.0,0.0,71,20,528,0,0,1.0,0.0,0.0,1,9,73,15
616220681,0.976,0.021,0.085,0.021,0.0,0.0,0.0,0.0,58,19,583,0,0,1.0,0.0,0.0,1,9,84,16
616220743,0.965,12.174000000000001,0.012,0.0,0.128,0.012,0.012,0.0,107,33,1002,0,0,1.0,0.0,0.0,1,9,102,12
616220864,0.97,134.907,0.055999999999999994,0.07400000000000001,0.0,0.019,0.037000000000000005,0.0,68,30,560,0,0,1.0,0.0,0.0,1,12,3,16
616221038,0.9740000000000001,167.31900000000002,0.064,0.043,0.021,0.021,0.043,0.0,54,24,592,0,0,1.0,0.0,0.0,1,9,148,17
616221044,0.963,130.938,0.031,0.125,0.062,0.031,0.031,0.0,37,23,559,0,0,1.0,0.0,0.0,1,9,72,15
616221088,0.963,99.762,0.0,0.071,0.024,0.024,0.024,0.0,53,22,622,0,0,1.0,0.0,0.0,1,10,112,13
616221151,0.971,261.91200000000003,0.035,0.053,0.07,0.035,0.035,0.0,67,24,678,0,0,1.0,0.0,0.0,1,15,3,11
616221152,0.9440000000000001,95.227,0.045,0.068,0.045,0.023,0.023,0.0,46,24,589,0,0,1.0,0.0,0.0,1,14,51,13
616221239,0.953,89.191,0.043,0.085,0.0,0.043,0.021,0.0,60,27,566,0,0,1.0,0.0,0.0,1,12,129,13
616221350,0.968,80.596,0.019,0.038,0.038,0.038,0.019,0.0,58,26,559,0,0,1.0,0.0,0.0,1,8,46,11
616221404,0.9640000000000001,99.786,0.071,0.048,0.048,0.024,0.024,0.0,48,20,590,0,0,1.0,0.0,0.0,1,13,24,9
616221593,0.968,80.577,0.057999999999999996,0.038,0.057999999999999996,0.019,0.019,0.0,65,23,590,0,0,1.0,0.0,0.0,1,12,22,16
616221623,0.98,0.02,0.02,0.0,0.02,0.02,0.0,0.0,56,22,541,0,0,1.0,0.0,0.0,1,13,42,12
616221632,0.971,219.36599999999999,0.122,18.805,0.0,0.024,0.024,0.0,55,27,617,0,0,1.0,0.0,0.0,1,10,130,13
616221752,0.973,197.12900000000002,0.065,0.032,0.048,0.081,0.113,0.0,75,21,592,0,0,1.0,0.0,0.0,1,12,17,15
616221758,0.971,0.023,0.023,0.0,0.023,0.0,0.0,0.0,50,23,556,0,0,1.0,0.0,0.0,1,9,33,11
616221794,0.975,81.667,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.0,0.022000000000000002,0.0,51,12,503,0,0,1.0,0.0,0.0,1,15,2,14
616221926,0.9590000000000001,230.615,0.077,19.692,0.051,0.051,0.026000000000000002,0.0,45,22,509,0,0,1.0,0.0,0.0,1,12,53,16
616222001,0.9670000000000001,89.61,0.049,0.024,0.024,0.0,0.024,0.0,45,27,702,0,0,1.0,0.0,0.0,1,10,97,12
616222051,0.971,68.652,0.0,0.045,0.136,0.061,0.091,0.0,78,25,752,0,0,1.0,0.0,0.0,1,12,32,14
616222118,0.946,275.918,0.02,0.040999999999999995,0.040999999999999995,0.02,0.040999999999999995,0.0,55,34,574,0,0,1.0,0.0,0.0,1,15,48,12
616222247,0.9640000000000001,402.93300000000005,0.2,25.7,0.0,0.033,0.067,0.0,39,24,526,0,0,1.0,0.0,0.0,1,12,3,10
616222397,0.9790000000000001,169.618,0.018000000000000002,0.0,0.055,0.036000000000000004,0.018000000000000002,0.0,65,26,550,0,0,1.0,0.0,0.0,1,11,57,14
616222607,0.977,96.684,0.053,0.0,0.026000000000000002,0.0,0.026000000000000002,0.0,44,20,562,0,0,1.0,0.0,0.0,1,12,90,17
616222681,0.97,292.725,0.02,0.078,0.039,0.039,0.039,0.0,60,23,577,0,0,1.0,0.0,0.0,1,7,14,13
616222720,0.9740000000000001,0.0,0.023,0.0,0.045,0.0,0.0,0.0,55,28,611,0,0,1.0,0.0,0.0,1,10,3,14
616222768,0.9640000000000001,0.036000000000000004,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,65,25,639,0,0,1.0,0.0,0.0,1,9,18,12
616222814,0.956,91.875,0.05,0.025,0.025,0.0,0.025,0.0,47,16,552,0,0,1.0,0.0,0.0,1,10,43,13
616222831,0.961,233.25,0.047,0.062,0.031,0.047,0.031,0.0,67,23,684,0,0,1.0,0.0,0.0,1,7,136,11
616222843,0.9620000000000001,69.833,0.067,0.05,0.083,0.033,0.017,0.0,69,27,698,0,0,1.0,0.0,0.0,1,8,93,11
616222864,0.96,82.15700000000001,0.059000000000000004,0.039,0.059000000000000004,0.039,0.02,0.0,59,20,618,0,0,1.0,0.0,0.0,1,11,12,12
616222988,0.968,212.541,0.0,0.081,0.027000000000000003,0.027000000000000003,0.054000000000000006,0.0,41,15,558,0,0,1.0,0.0,0.0,1,9,52,12
616223065,0.963,183.392,0.098,0.11800000000000001,0.0,0.059000000000000004,0.059000000000000004,0.0,56,20,734,0,0,1.0,0.0,0.0,1,14,120,10
616223147,0.982,0.026000000000000002,0.053,0.0,0.053,0.0,0.0,0.0,44,22,572,0,0,1.0,0.0,0.0,1,11,3,16
616223167,0.9470000000000001,327.349,0.0,0.063,0.048,0.063,0.079,0.0,72,21,721,0,0,1.0,0.0,0.0,1,7,3,11
616223195,0.976,75.0,0.02,0.0,0.061,0.02,0.02,0.0,52,25,527,0,0,1.0,0.0,0.0,1,13,27,17
616223302,0.9590000000000001,204.72,0.06,0.08,0.1,0.04,0.04,0.0,59,24,656,0,0,1.0,0.0,0.0,1,9,153,13
616223419,0.958,124.825,0.032,0.048,0.016,0.032,0.032,0.0,70,22,639,0,0,1.0,0.0,0.0,1,9,153,12
616223567,0.975,73.5,0.02,0.02,0.04,0.0,0.02,0.0,57,27,565,0,0,1.0,0.0,0.0,1,15,154,14
616223591,0.9740000000000001,0.0,0.0,0.0,0.125,0.0,0.0,0.0,55,22,511,0,0,1.0,0.0,0.0,1,11,140,15
616223636,0.971,82.176,0.059000000000000004,0.059000000000000004,0.02,0.039,0.02,0.0,57,21,579,0,0,1.0,0.0,0.0,1,11,38,13
616223671,0.976,89.149,0.021,0.043,0.043,0.021,0.021,0.0,51,25,623,0,0,1.0,0.0,0.0,1,6,45,13
616223692,0.9690000000000001,183.41400000000002,0.034,0.24100000000000002,0.138,0.10300000000000001,0.293,0.0,65,23,640,0,0,1.0,0.0,0.0,1,11,135,12
616223734,0.976,63.143,0.08199999999999999,0.061,0.0,0.02,0.02,0.0,56,26,496,0,0,1.0,0.0,0.0,1,12,8,14
616223872,0.965,132.436,0.036000000000000004,0.091,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,63,21,654,0,0,1.0,0.0,0.0,1,9,83,12
616223887,0.97,219.18200000000002,0.023,0.045,0.068,0.068,0.136,0.0,47,17,609,0,0,1.0,0.0,0.0,1,11,37,13
616224011,0.973,64.47399999999999,0.053,0.0,0.035,0.0,0.018000000000000002,0.0,60,25,561,0,0,1.0,0.0,0.0,1,11,14,16
616224049,0.966,62.271,0.051,0.0,0.102,0.0,0.017,0.0,68,18,606,0,0,1.0,0.0,0.0,1,9,3,13
616224076,0.961,116.586,0.034,0.017,0.034,0.0,0.017,0.0,64,24,721,0,0,1.0,0.0,0.0,1,12,129,11
616224125,0.988,60.23,0.016,0.016,0.0,0.0,0.016,0.0,69,26,587,0,0,1.0,0.0,0.0,1,14,30,13
616224133,0.982,91.109,0.043,0.065,0.152,0.022000000000000002,0.022000000000000002,0.0,61,27,782,0,0,1.0,0.0,0.0,1,12,20,16
616224313,0.968,87.506,0.025,0.07400000000000001,0.037000000000000005,0.012,0.025,0.0,96,38,827,0,0,1.0,0.0,0.0,1,14,54,12
