id,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
1176248545,20,6,207,0,0,1.0,0.0,0.0,1,14,75,12
1176249991,25,4,216,0,0,1.0,0.0,0.0,1,15,14,17
1176253664,13,10,180,0,0,1.0,0.0,0.0,1,15,96,15
1176253998,20,10,220,0,0,1.0,0.0,0.0,1,12,174,10
1176256675,22,9,220,0,0,1.0,0.0,0.0,1,15,41,14
1176258355,24,12,217,0,0,1.0,0.0,0.0,1,15,68,15
1176258824,18,5,216,0,0,1.0,0.0,0.0,1,15,152,14
1176259471,14,10,187,0,0,1.0,0.0,0.0,1,15,3,19
1176263858,15,12,216,0,0,1.0,0.0,0.0,1,14,150,12
1176264324,17,8,219,0,0,1.0,0.0,0.0,1,14,63,12
1176265566,15,8,188,0,0,1.0,0.0,0.0,1,15,3,14
1176266245,16,6,202,0,0,1.0,0.0,0.0,1,15,133,15
1176267386,21,5,173,2,0,1.0,0.0,0.0,1,13,61,11
1176267397,22,6,215,0,0,1.0,0.0,0.0,1,13,99,11
1176267853,18,11,193,0,0,1.0,0.0,0.0,1,15,33,13
1176268088,12,10,184,0,0,1.0,0.0,0.0,1,15,19,18
1176269809,17,10,187,0,0,1.0,0.0,0.0,1,15,85,13
1176270469,17,9,201,0,0,1.0,0.0,0.0,1,15,3,16
1176270474,26,7,207,0,0,1.0,0.0,0.0,1,15,154,14
1176271057,12,11,201,0,0,1.0,0.0,0.0,1,13,53,11
1176272004,18,8,170,0,0,1.0,0.0,0.0,1,15,3,16
1176272094,20,14,202,0,0,1.0,0.0,0.0,1,15,157,14
1176274290,20,10,168,0,0,1.0,0.0,0.0,1,15,114,14
1176275664,17,5,202,0,0,1.0,0.0,0.0,1,14,155,12
1176277345,18,4,179,0,0,1.0,0.0,0.0,1,14,78,12
1176277519,16,8,178,0,0,1.0,0.0,0.0,1,12,147,10
1176278306,15,14,184,0,0,1.0,0.0,0.0,1,15,148,14
1176279901,14,13,195,0,0,1.0,0.0,0.0,1,15,24,15
1176281940,19,6,227,0,0,1.0,0.0,0.0,1,15,154,14
1176282888,15,9,187,0,0,1.0,0.0,0.0,1,15,18,13
1176283176,26,10,194,0,0,1.0,0.0,0.0,1,15,164,17
1176286628,20,4,198,2,0,1.0,0.0,0.0,1,15,136,16
1176287881,23,9,198,0,0,1.0,0.0,0.0,1,15,152,16
1176288571,19,13,202,0,0,1.0,0.0,0.0,1,14,141,12
1176290131,19,12,190,0,0,1.0,0.0,0.0,1,15,111,13
1176291828,24,7,190,0,0,1.0,0.0,0.0,1,13,145,11
1176294272,20,9,213,0,0,1.0,0.0,0.0,1,15,123,14
1176297974,17,10,214,0,0,1.0,0.0,0.0,1,15,34,14
1176298260,20,4,199,0,0,1.0,0.0,0.0,1,15,3,15
1176298465,14,12,206,0,0,1.0,0.0,0.0,1,13,145,11
1176301609,18,9,204,0,0,1.0,0.0,0.0,1,15,158,15
1176306596,21,13,232,0,0,1.0,0.0,0.0,1,13,3,11
1176308588,15,13,211,0,0,1.0,0.0,0.0,1,15,139,20
1176308636,18,3,225,0,0,1.0,0.0,0.0,1,15,3,13
1176311347,17,13,221,0,0,1.0,0.0,0.0,1,15,46,14
1176312241,18,7,169,0,0,1.0,0.0,0.0,1,14,20,12
1176314646,24,7,214,0,0,1.0,0.0,0.0,1,15,142,16
1176315806,20,13,221,0,0,1.0,0.0,0.0,1,15,124,15
1176318060,15,9,196,2,0,1.0,0.0,0.0,1,13,29,11
1176319297,24,9,225,0,0,1.0,0.0,0.0,1,15,43,13
1176319747,14,8,174,0,0,1.0,0.0,0.0,1,15,3,16
1176324859,29,15,208,1,0,1.0,0.0,0.0,1,15,153,15
1176325658,18,6,204,0,0,1.0,0.0,0.0,1,15,159,13
1176328567,16,15,180,0,0,1.0,0.0,0.0,1,15,63,15
1176329052,20,7,199,0,0,1.0,0.0,0.0,1,14,156,12
1176329180,25,7,194,0,0,1.0,0.0,0.0,1,15,136,13
1176335570,20,7,205,0,0,1.0,0.0,0.0,1,15,88,16
1176337327,18,7,196,0,0,1.0,0.0,0.0,1,11,43,9
1176340279,25,12,198,0,0,1.0,0.0,0.0,1,15,54,13
1176342218,13,8,193,0,0,1.0,0.0,0.0,1,15,3,15
1176344048,25,8,200,0,0,1.0,0.0,0.0,1,15,95,13
1176344617,15,5,212,0,0,1.0,0.0,0.0,1,15,162,15
1176344652,16,7,215,0,0,1.0,0.0,0.0,1,15,3,13
1176348397,19,9,203,0,0,1.0,0.0,0.0,1,15,27,13
1176352386,19,9,176,0,0,1.0,0.0,0.0,1,15,70,15
1176354278,19,9,200,0,0,1.0,0.0,0.0,1,14,21,12
1176358165,22,9,220,0,0,1.0,0.0,0.0,1,11,46,9
1176362071,19,9,209,0,0,1.0,0.0,0.0,1,14,18,12
1176363709,16,12,214,0,0,1.0,0.0,0.0,1,11,157,9
1176365454,21,13,193,0,0,1.0,0.0,0.0,1,14,4,12
1176368023,12,15,234,0,0,1.0,0.0,0.0,1,15,120,13
1176372842,19,12,217,0,0,1.0,0.0,0.0,1,12,2,10
1176374071,15,7,200,0,0,1.0,0.0,0.0,1,14,155,12
1176374623,19,10,205,0,0,1.0,0.0,0.0,1,15,158,14
1176374978,18,12,207,0,0,1.0,0.0,0.0,1,15,105,15
1176379910,20,12,210,0,0,1.0,0.0,0.0,1,15,26,14
1176380456,23,18,214,0,0,1.0,0.0,0.0,1,15,157,13
1176381007,23,16,199,0,0,1.0,0.0,0.0,1,15,137,14
1176381348,17,8,199,0,0,1.0,0.0,0.0,1,13,61,11
1176382580,18,4,197,0,0,1.0,0.0,0.0,1,15,3,18
1176384235,12,7,167,0,0,1.0,0.0,0.0,1,15,114,16
1176385015,20,11,208,0,0,1.0,0.0,0.0,1,14,96,12
1176387745,21,10,186,0,0,1.0,0.0,0.0,1,15,37,17
1176388189,18,5,188,2,0,1.0,0.0,0.0,1,12,155,10
1176388351,18,14,210,0,0,1.0,0.0,0.0,1,15,36,13
1176390672,24,3,214,0,0,1.0,0.0,0.0,1,13,83,11
1176393222,14,4,200,0,0,1.0,0.0,0.0,1,15,156,14
1176394070,22,7,208,0,0,1.0,0.0,0.0,1,15,27,16
1176398449,17,9,195,0,0,1.0,0.0,0.0,1,12,28,10
1176404611,30,9,217,0,0,1.0,0.0,0.0,1,15,130,13
1176405116,19,8,208,0,0,1.0,0.0,0.0,1,15,34,13
1176405830,15,13,202,0,0,1.0,0.0,0.0,1,15,9,13
1176409034,24,8,199,0,0,1.0,0.0,0.0,1,15,19,14
1176412364,24,11,225,0,0,1.0,0.0,0.0,1,12,110,10
1176416144,21,4,209,0,0,1.0,0.0,0.0,1,15,74,14
1176418405,14,13,174,0,0,1.0,0.0,0.0,1,15,104,17
1176419695,16,8,197,0,0,1.0,0.0,0.0,1,15,2,15
1176421460,17,27,220,0,0,1.0,0.0,0.0,1,14,16,12
1176422048,17,15,220,0,0,1.0,0.0,0.0,1,15,88,14
1176426272,18,15,209,0,0,1.0,0.0,0.0,1,13,32,11
1176427063,23,7,214,0,0,1.0,0.0,0.0,1,14,3,12
1127000612,18,15,236,0,0,1.0,0.0,0.0,1,15,138,17
1127093012,21,19,235,0,0,1.0,0.0,0.0,1,15,151,16
1127322342,21,9,252,0,0,1.0,0.0,0.0,1,15,3,10
1128385638,19,8,212,0,0,1.0,0.0,0.0,1,15,148,16
1128865231,20,9,212,0,0,1.0,0.0,0.0,1,15,155,18
1130046366,31,8,252,0,0,1.0,0.0,0.0,1,15,58,18
1176159360,15,11,227,0,0,1.0,0.0,0.0,1,15,22,13
1176392124,22,10,222,0,0,1.0,0.0,0.0,1,15,116,16
370098498,24,4,588,16,0,0.0,0.0,0.0,1,12,3,12
37384589,656,57,693,597,0,1.0,0.0,0.0,1,11,34,8
72110028,1234,15,104,1150,0,0.0,1.0,1.0,1,7,3,6
82885728,573,14,227,530,0,0.0,0.0,0.0,1,9,3,15
110120789,675,18,519,653,0,1.0,0.0,0.0,1,10,3,18
134435538,1333,73,1998,1262,1,0.0,1.0,1.0,1,10,3,15
195913271,99,26,1548,80,0,1.0,0.0,0.0,1,14,3,9
252647855,553,63,1930,497,0,1.0,0.0,0.0,1,12,80,15
290499654,1576,8,501,1402,1,0.0,0.0,0.0,1,13,7,13
303932719,1378,48,1998,1108,0,1.0,0.0,0.0,1,13,3,15
349392750,1444,35,390,1283,0,0.0,0.0,1.0,1,11,37,12
475732319,1351,7,328,1273,1,1.0,0.0,0.0,1,11,3,6
616204178,43,17,641,0,0,1.0,0.0,0.0,1,10,79,15
616205123,50,20,630,0,0,1.0,0.0,0.0,1,11,115,15
616205288,68,22,602,0,0,1.0,0.0,0.0,1,14,113,17
616205957,60,14,592,0,0,1.0,0.0,0.0,1,15,3,12
616206143,52,27,620,0,0,1.0,0.0,0.0,1,10,105,16
616206149,67,32,639,0,0,1.0,0.0,0.0,1,7,155,14
616206200,44,21,614,0,0,1.0,0.0,0.0,1,12,34,13
616206215,66,23,650,0,0,1.0,0.0,0.0,1,9,39,17
616206269,56,20,643,0,0,1.0,0.0,0.0,1,11,3,13
616206275,65,23,641,0,0,1.0,0.0,0.0,1,10,140,13
616206311,79,20,779,0,0,1.0,0.0,0.0,1,12,77,14
616206386,59,16,622,0,0,1.0,0.0,0.0,1,9,3,10
616206452,64,15,649,0,0,1.0,0.0,0.0,1,10,114,16
616206464,81,29,756,0,0,1.0,0.0,0.0,1,10,4,13
616206467,62,25,600,0,0,1.0,0.0,0.0,1,12,143,12
616206563,70,22,621,0,0,1.0,0.0,0.0,1,9,3,13
616206614,52,19,735,0,0,1.0,0.0,0.0,1,7,75,13
616206626,69,25,625,0,0,1.0,0.0,0.0,1,10,124,13
616206631,57,20,621,0,0,1.0,0.0,0.0,1,12,135,11
616206656,45,12,638,0,0,1.0,0.0,0.0,1,14,3,17
616206664,57,16,631,0,0,1.0,0.0,0.0,1,9,3,13
616206769,66,29,623,0,0,1.0,0.0,0.0,1,9,92,13
616207079,56,19,686,0,0,1.0,0.0,0.0,1,10,88,15
616207376,59,24,619,0,0,1.0,0.0,0.0,1,13,3,11
616207430,58,23,603,0,0,1.0,0.0,0.0,1,11,142,13
616208212,57,27,602,0,0,1.0,0.0,0.0,1,14,135,13
616208980,55,21,614,0,0,1.0,0.0,0.0,1,15,41,14
616209703,59,16,599,0,0,1.0,0.0,0.0,1,8,55,11
616210015,63,20,663,0,0,1.0,0.0,0.0,1,9,98,13
616210814,62,24,598,0,0,1.0,0.0,0.0,1,9,124,14
616210933,54,16,637,0,0,1.0,0.0,0.0,1,11,124,14
616210993,56,17,684,0,0,1.0,0.0,0.0,1,9,93,11
616211005,42,21,609,0,0,1.0,0.0,0.0,1,15,37,12
616211029,78,28,732,0,0,1.0,0.0,0.0,1,10,3,13
616211149,62,16,630,0,0,1.0,0.0,0.0,1,9,91,12
616211257,59,17,654,0,0,1.0,0.0,0.0,1,12,3,13
616211458,54,18,638,0,0,1.0,0.0,0.0,1,8,3,10
616211479,63,27,652,0,0,1.0,0.0,0.0,1,13,75,13
616211512,48,23,599,0,0,1.0,0.0,0.0,1,11,3,15
616211704,69,20,652,0,0,1.0,0.0,0.0,1,10,107,15
616211779,61,22,609,0,0,1.0,0.0,0.0,1,8,134,14
616211792,81,23,807,0,0,1.0,0.0,0.0,1,11,158,16
616212091,64,24,638,0,0,1.0,0.0,0.0,1,10,153,14
616212148,63,26,593,0,0,1.0,0.0,0.0,1,14,95,15
616212203,62,22,671,0,0,1.0,0.0,0.0,1,13,110,13
616212268,57,29,673,0,0,1.0,0.0,0.0,1,14,3,12
616212298,63,20,630,0,0,1.0,0.0,0.0,1,8,111,11
616212355,66,20,722,0,0,1.0,0.0,0.0,1,14,69,12
616212358,61,17,610,0,0,1.0,0.0,0.0,1,9,40,15
616212964,70,24,655,0,0,1.0,0.0,0.0,1,9,64,10
616213459,60,12,572,0,0,1.0,0.0,0.0,1,15,3,14
616215005,70,27,669,0,0,1.0,0.0,0.0,1,12,15,15
616215302,65,20,610,0,0,1.0,0.0,0.0,1,13,157,14
616215323,62,42,651,0,0,1.0,0.0,0.0,1,12,152,14
616215454,83,27,801,0,0,1.0,0.0,0.0,1,10,120,10
616215784,54,31,599,0,0,1.0,0.0,0.0,1,7,122,14
616216289,158,30,1221,0,0,1.0,0.0,0.0,1,8,6,12
616217255,53,22,589,0,0,1.0,0.0,0.0,1,10,38,14
616217345,66,30,748,0,0,1.0,0.0,0.0,1,12,131,14
616217624,61,23,721,0,0,1.0,0.0,0.0,1,13,155,11
616217714,56,27,585,0,0,1.0,0.0,0.0,1,12,24,13
616217762,67,21,639,0,0,1.0,0.0,0.0,1,11,3,13
616217828,53,26,504,0,0,1.0,0.0,0.0,1,13,77,14
616217858,81,26,703,0,0,1.0,0.0,0.0,1,12,74,14
616217867,66,11,615,0,0,1.0,0.0,0.0,1,7,26,15
616217939,56,23,641,0,0,1.0,0.0,0.0,1,8,148,9
616217972,66,22,581,0,0,1.0,0.0,0.0,1,11,3,13
616218053,56,19,681,1,0,1.0,0.0,0.0,1,14,45,11
616218281,64,19,594,0,0,1.0,0.0,0.0,1,7,144,12
616218317,58,35,665,0,0,1.0,0.0,0.0,1,13,157,11
616218326,72,25,564,0,0,1.0,0.0,0.0,1,10,56,12
616218377,77,21,581,0,0,1.0,0.0,0.0,1,8,8,10
616218482,60,19,606,0,0,1.0,0.0,0.0,1,13,21,9
616218488,60,28,579,0,0,1.0,0.0,0.0,1,11,64,14
616218557,65,27,617,0,0,1.0,0.0,0.0,1,11,156,13
616218743,66,25,731,0,0,1.0,0.0,0.0,1,11,158,14
616218776,69,24,645,0,0,1.0,0.0,0.0,1,8,10,13
616218845,63,32,603,0,0,1.0,0.0,0.0,1,10,106,12
616218947,59,13,542,0,0,1.0,0.0,0.0,1,9,3,11
616219076,57,13,568,0,0,1.0,0.0,0.0,1,10,123,14
616219148,75,22,578,0,0,1.0,0.0,0.0,1,10,3,12
616219172,61,18,624,0,0,1.0,0.0,0.0,1,14,145,15
616219193,72,34,685,0,0,1.0,0.0,0.0,1,9,153,12
616219253,56,19,599,0,0,1.0,0.0,0.0,1,10,90,13
616219256,45,26,596,0,0,1.0,0.0,0.0,1,12,3,11
616219507,54,26,629,0,0,1.0,0.0,0.0,1,12,15,13
616219633,52,18,608,0,0,1.0,0.0,0.0,1,9,84,15
616219676,53,11,586,0,0,1.0,0.0,0.0,1,13,110,10
616219790,63,31,507,0,0,1.0,0.0,0.0,1,13,80,15
616219802,54,24,672,0,0,1.0,0.0,0.0,1,15,148,14
616219883,54,17,558,0,0,1.0,0.0,0.0,1,9,24,12
616219934,65,25,742,0,0,1.0,0.0,0.0,1,12,3,14
616220039,46,16,591,0,0,1.0,0.0,0.0,1,9,103,8
616220111,48,28,582,0,0,1.0,0.0,0.0,1,10,45,13
616220140,58,15,616,0,0,1.0,0.0,0.0,1,8,3,11
616220327,61,23,635,0,0,1.0,0.0,0.0,1,14,119,16
616220383,60,18,625,0,0,1.0,0.0,0.0,1,11,3,15
616220414,61,16,688,0,0,1.0,0.0,0.0,1,12,6,16
616220423,80,23,589,0,0,1.0,0.0,0.0,1,11,125,13
616220519,56,21,550,0,0,1.0,0.0,0.0,1,11,145,14
616220543,70,26,709,1,0,1.0,0.0,0.0,1,9,146,14
616220612,71,20,528,0,0,1.0,0.0,0.0,1,9,73,15
616220681,58,19,583,0,0,1.0,0.0,0.0,1,9,84,16
616220743,107,33,1002,0,0,1.0,0.0,0.0,1,9,102,12
616220864,68,30,560,0,0,1.0,0.0,0.0,1,12,3,16
616221038,54,24,592,0,0,1.0,0.0,0.0,1,9,148,17
616221044,37,23,559,0,0,1.0,0.0,0.0,1,9,72,15
616221088,53,22,622,0,0,1.0,0.0,0.0,1,10,112,13
616221151,67,24,678,0,0,1.0,0.0,0.0,1,15,3,11
616221152,46,24,589,0,0,1.0,0.0,0.0,1,14,51,13
616221239,60,27,566,0,0,1.0,0.0,0.0,1,12,129,13
616221350,58,26,559,0,0,1.0,0.0,0.0,1,8,46,11
616221404,48,20,590,0,0,1.0,0.0,0.0,1,13,24,9
616221593,65,23,590,0,0,1.0,0.0,0.0,1,12,22,16
616221623,56,22,541,0,0,1.0,0.0,0.0,1,13,42,12
616221632,55,27,617,0,0,1.0,0.0,0.0,1,10,130,13
616221752,75,21,592,0,0,1.0,0.0,0.0,1,12,17,15
616221758,50,23,556,0,0,1.0,0.0,0.0,1,9,33,11
616221794,51,12,503,0,0,1.0,0.0,0.0,1,15,2,14
616221926,45,22,509,0,0,1.0,0.0,0.0,1,12,53,16
616222001,45,27,702,0,0,1.0,0.0,0.0,1,10,97,12
616222051,78,25,752,0,0,1.0,0.0,0.0,1,12,32,14
616222118,55,34,574,0,0,1.0,0.0,0.0,1,15,48,12
616222247,39,24,526,0,0,1.0,0.0,0.0,1,12,3,10
616222397,65,26,550,0,0,1.0,0.0,0.0,1,11,57,14
616222607,44,20,562,0,0,1.0,0.0,0.0,1,12,90,17
616222681,60,23,577,0,0,1.0,0.0,0.0,1,7,14,13
616222720,55,28,611,0,0,1.0,0.0,0.0,1,10,3,14
616222768,65,25,639,0,0,1.0,0.0,0.0,1,9,18,12
616222814,47,16,552,0,0,1.0,0.0,0.0,1,10,43,13
616222831,67,23,684,0,0,1.0,0.0,0.0,1,7,136,11
616222843,69,27,698,0,0,1.0,0.0,0.0,1,8,93,11
616222864,59,20,618,0,0,1.0,0.0,0.0,1,11,12,12
616222988,41,15,558,0,0,1.0,0.0,0.0,1,9,52,12
616223065,56,20,734,0,0,1.0,0.0,0.0,1,14,120,10
616223147,44,22,572,0,0,1.0,0.0,0.0,1,11,3,16
616223167,72,21,721,0,0,1.0,0.0,0.0,1,7,3,11
616223195,52,25,527,0,0,1.0,0.0,0.0,1,13,27,17
616223302,59,24,656,0,0,1.0,0.0,0.0,1,9,153,13
616223419,70,22,639,0,0,1.0,0.0,0.0,1,9,153,12
616223567,57,27,565,0,0,1.0,0.0,0.0,1,15,154,14
616223591,55,22,511,0,0,1.0,0.0,0.0,1,11,140,15
616223636,57,21,579,0,0,1.0,0.0,0.0,1,11,38,13
616223671,51,25,623,0,0,1.0,0.0,0.0,1,6,45,13
616223692,65,23,640,0,0,1.0,0.0,0.0,1,11,135,12
616223734,56,26,496,0,0,1.0,0.0,0.0,1,12,8,14
616223872,63,21,654,0,0,1.0,0.0,0.0,1,9,83,12
616223887,47,17,609,0,0,1.0,0.0,0.0,1,11,37,13
616224011,60,25,561,0,0,1.0,0.0,0.0,1,11,14,16
616224049,68,18,606,0,0,1.0,0.0,0.0,1,9,3,13
616224076,64,24,721,0,0,1.0,0.0,0.0,1,12,129,11
616224125,69,26,587,0,0,1.0,0.0,0.0,1,14,30,13
616224133,61,27,782,0,0,1.0,0.0,0.0,1,12,20,16
616224313,96,38,827,0,0,1.0,0.0,0.0,1,14,54,12
616224374,50,19,506,0,0,1.0,0.0,0.0,1,13,3,17
616224547,67,27,703,0,0,1.0,0.0,0.0,1,14,2,16
616224637,67,19,624,0,0,1.0,0.0,0.0,1,15,3,13
616224676,56,26,611,0,0,1.0,0.0,0.0,1,11,65,9
616224700,54,18,551,0,0,1.0,0.0,0.0,1,10,107,14
616224764,46,22,575,0,0,1.0,0.0,0.0,1,10,33,13
616224899,46,15,542,0,0,1.0,0.0,0.0,1,11,152,13
616224925,66,27,653,0,0,1.0,0.0,0.0,1,8,135,12
616224959,38,16,515,0,0,1.0,0.0,0.0,1,10,156,16
616224988,42,12,535,0,0,1.0,0.0,0.0,1,9,15,10
616225009,64,25,626,0,0,1.0,0.0,0.0,1,11,16,12
616225018,66,22,637,0,0,1.0,0.0,0.0,1,10,68,15
616225051,69,24,712,0,0,1.0,0.0,0.0,1,11,139,11
616225061,55,15,543,0,0,1.0,0.0,0.0,1,10,3,15
616225156,56,27,511,0,0,1.0,0.0,0.0,1,8,86,15
616225373,54,23,470,0,0,1.0,0.0,0.0,1,9,20,12
616225381,57,20,636,0,0,1.0,0.0,0.0,1,8,64,14
616225411,59,24,582,0,0,1.0,0.0,0.0,1,10,138,12
616225472,62,20,537,0,0,1.0,0.0,0.0,1,11,44,10
616225522,59,15,563,0,0,1.0,0.0,0.0,1,10,3,12
616225564,52,23,548,0,0,1.0,0.0,0.0,1,12,141,15
616225699,44,7,442,0,0,1.0,0.0,0.0,1,11,51,13
616225709,52,18,519,0,0,1.0,0.0,0.0,1,10,162,13
616225861,62,17,610,0,0,1.0,0.0,0.0,1,11,9,12
616225891,55,19,527,0,0,1.0,0.0,0.0,1,10,3,15
616225900,69,20,600,0,0,1.0,0.0,0.0,1,15,159,12
616226164,71,16,672,0,0,1.0,0.0,0.0,1,8,3,10
616226180,48,23,543,0,0,1.0,0.0,0.0,1,15,144,12
616226258,48,22,500,0,0,1.0,0.0,0.0,1,9,69,11
616226398,53,18,524,0,0,1.0,0.0,0.0,1,14,158,10
616226518,57,19,593,0,0,1.0,0.0,0.0,1,7,3,13
616226519,47,18,515,0,0,1.0,0.0,0.0,1,12,3,14
616226596,67,30,579,0,0,1.0,0.0,0.0,1,11,71,10
616227250,67,24,736,0,0,1.0,0.0,0.0,1,15,102,17
616227283,47,27,534,0,0,1.0,0.0,0.0,1,9,145,11
616227352,39,21,523,0,0,1.0,0.0,0.0,1,11,2,15
616227397,60,21,555,0,0,1.0,0.0,0.0,1,7,16,13
616227442,52,21,527,0,0,1.0,0.0,0.0,1,10,41,12
616227469,51,24,544,0,0,1.0,0.0,0.0,1,14,3,13
616227562,53,17,452,0,0,1.0,0.0,0.0,1,15,3,13
616227574,65,17,607,0,0,1.0,0.0,0.0,1,8,3,10
616227617,43,21,535,0,0,1.0,0.0,0.0,1,10,157,16
616227622,48,22,568,0,0,1.0,0.0,0.0,1,10,131,10
616227842,43,17,523,0,0,1.0,0.0,0.0,1,15,31,12
616227895,61,20,537,0,0,1.0,0.0,0.0,1,11,39,15
616227958,53,20,518,0,0,1.0,0.0,0.0,1,9,117,11
616227970,46,16,529,0,0,1.0,0.0,0.0,1,9,3,15
616227982,42,21,534,0,0,1.0,0.0,0.0,1,8,3,12
616228012,45,25,513,0,0,1.0,0.0,0.0,1,15,126,13
616228258,52,15,543,0,0,1.0,0.0,0.0,1,11,35,10
616228429,63,20,572,0,0,1.0,0.0,0.0,1,10,3,14
616228510,51,25,508,0,0,1.0,0.0,0.0,1,14,58,16
616228561,52,28,540,0,0,1.0,0.0,0.0,1,8,39,12
616228655,56,25,527,0,0,1.0,0.0,0.0,1,10,79,13
616228657,53,19,566,0,0,1.0,0.0,0.0,1,11,39,13
616229068,64,19,556,0,0,1.0,0.0,0.0,1,13,49,14
616229203,40,22,527,0,0,1.0,0.0,0.0,1,9,3,13
616229272,58,20,524,0,0,1.0,0.0,0.0,1,7,59,13
616229482,48,27,536,0,0,1.0,0.0,0.0,1,7,41,12
616229522,57,18,513,0,0,1.0,0.0,0.0,1,9,3,16
616229738,45,23,529,0,0,1.0,0.0,0.0,1,10,158,13
616229767,56,11,554,0,0,1.0,0.0,0.0,1,15,3,12
616229867,39,15,546,0,0,1.0,0.0,0.0,1,13,125,15
616229977,53,22,544,0,0,1.0,0.0,0.0,1,13,37,10
616230280,63,22,575,0,0,1.0,0.0,0.0,1,11,118,16
616230346,52,19,495,0,0,1.0,0.0,0.0,1,9,51,13
616230356,40,20,548,0,0,1.0,0.0,0.0,1,13,35,15
616230368,39,22,595,0,0,1.0,0.0,0.0,1,11,66,14
616230379,57,22,623,0,0,1.0,0.0,0.0,1,11,3,14
616230458,60,15,540,0,0,1.0,0.0,0.0,1,15,50,13
616230506,47,23,520,0,0,1.0,0.0,0.0,1,11,188,10
616230529,61,37,726,0,0,1.0,0.0,0.0,1,8,129,13
616230704,57,23,528,0,0,1.0,0.0,0.0,1,14,3,11
616230778,56,24,507,0,0,1.0,0.0,0.0,1,11,3,10
616230896,42,15,512,0,0,1.0,0.0,0.0,1,11,17,9
616230997,51,22,547,0,0,1.0,0.0,0.0,1,9,21,16
616231067,47,18,503,0,0,1.0,0.0,0.0,1,10,30,13
616231144,40,22,468,0,0,1.0,0.0,0.0,1,11,34,15
616231375,61,17,520,3,0,1.0,0.0,0.0,1,10,7,14
616231447,64,23,603,0,0,1.0,0.0,0.0,1,12,3,10
616231544,58,24,706,0,0,1.0,0.0,0.0,1,10,146,14
616231558,54,23,512,0,0,1.0,0.0,0.0,1,13,3,12
616231564,41,18,538,0,0,1.0,0.0,0.0,1,11,37,15
616231565,54,13,504,0,0,1.0,0.0,0.0,1,11,3,17
616231585,46,17,506,0,0,1.0,0.0,0.0,1,8,42,8
616231654,49,16,559,0,0,1.0,0.0,0.0,1,14,46,16
616231691,52,31,583,0,0,1.0,0.0,0.0,1,11,3,9
616231795,44,21,557,0,0,1.0,0.0,0.0,1,15,91,14
616232053,58,26,648,0,0,1.0,0.0,0.0,1,11,55,14
616232251,62,23,549,0,0,1.0,0.0,0.0,1,8,151,13
616232257,45,20,515,0,0,1.0,0.0,0.0,1,11,3,15
616232503,51,20,518,0,0,1.0,0.0,0.0,1,12,22,10
616232512,58,21,551,0,0,1.0,0.0,0.0,1,13,3,17
616232630,44,26,501,0,0,1.0,0.0,0.0,1,10,72,15
616232782,55,15,498,0,0,1.0,0.0,0.0,1,9,3,12
616232875,40,20,511,0,0,1.0,0.0,0.0,1,9,97,13
616234888,44,25,593,0,0,1.0,0.0,0.0,1,14,79,13
616234909,49,28,506,0,0,1.0,0.0,0.0,1,11,85,17
616235260,51,18,535,0,0,1.0,0.0,0.0,1,15,43,12
616235338,67,27,616,0,0,1.0,0.0,0.0,1,9,26,15
616235776,44,19,547,0,0,1.0,0.0,0.0,1,8,110,11
616235842,42,26,532,0,0,1.0,0.0,0.0,1,9,124,11
616235848,52,15,565,0,0,1.0,0.0,0.0,1,13,158,15
616235884,55,25,526,0,0,1.0,0.0,0.0,1,9,54,14
616236079,43,33,651,0,0,1.0,0.0,0.0,1,12,3,13
616236223,52,18,508,0,0,1.0,0.0,0.0,1,9,103,15
616236808,62,16,561,0,0,1.0,0.0,0.0,1,8,2,11
616237568,37,16,445,0,0,1.0,0.0,0.0,1,10,3,14
616237669,50,13,547,0,0,1.0,0.0,0.0,1,14,3,11
616246319,46,35,519,0,0,1.0,0.0,0.0,1,15,100,13
616250278,44,19,404,0,0,1.0,0.0,0.0,1,14,143,16
616255096,56,24,483,0,0,1.0,0.0,0.0,1,8,152,11
616256389,48,19,427,0,0,1.0,0.0,0.0,1,13,15,11
616263058,39,14,432,0,0,1.0,0.0,0.0,1,14,79,13
616263295,44,31,628,0,0,1.0,0.0,0.0,1,10,3,13
616284135,69,18,627,0,0,1.0,0.0,0.0,1,12,96,11
616284570,60,28,625,0,0,1.0,0.0,0.0,1,10,157,13
616284642,49,22,581,0,0,1.0,0.0,0.0,1,8,40,12
616285149,65,19,617,0,0,1.0,0.0,0.0,1,8,24,11
616285401,67,15,593,0,0,1.0,0.0,0.0,1,9,3,11
616285659,0,0,0,0,0,1.0,0.0,0.0,1,7,125,10
616287318,59,28,615,0,0,1.0,0.0,0.0,1,8,93,14
616287324,64,22,624,0,0,1.0,0.0,0.0,1,10,156,14
616287345,54,27,773,0,0,1.0,0.0,0.0,1,10,3,15
616287447,65,26,619,0,0,1.0,0.0,0.0,1,12,57,15
616287579,63,21,782,0,0,1.0,0.0,0.0,1,13,156,16
616287621,65,17,650,0,0,1.0,0.0,0.0,1,11,129,12
616287702,65,23,838,0,0,1.0,0.0,0.0,1,8,90,12
616287960,52,16,573,0,0,1.0,0.0,0.0,1,12,44,14
616288152,71,23,666,0,0,1.0,0.0,0.0,1,12,129,14
616288341,70,23,603,0,0,1.0,0.0,0.0,1,9,54,12
