id,avg_friends_listed_count,avg_friends_default_profile,avg_friends_geo_enabled,avg_friends_profile_background_tile,friend_Bot_rate,avg_friends_sn_length,avg_friends_desc_length,avg_friends_name_length,ff_ratio,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
340364061,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,128.00344827586207,6595,51,317,0,1,0.0,1.0,0.0,0,13,144,20
364111442,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1054.002232142857,248,85,401,5,0,0.0,0.0,0.0,0,14,101,16
370193929,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,55.00456621004566,410,30,407,0,0,0.0,1.0,0.0,0,7,84,14
370850929,180.6,0.0,0.2,0.0,0.0,10.2,43.6,12.8,44.015625,807,99,366,147,2,0.0,0.0,1.0,0,14,60,15
377304816,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,121.00395256916995,142,3,56,1,0,0.0,0.0,0.0,0,8,64,8
377389027,118.0,0.14300000000000002,0.429,0.14300000000000002,0.0,10.142999999999999,71.0,14.0,98.0050505050505,5804,562,626,29,1,0.0,1.0,1.0,0,11,37,13
380172348,154.286,0.14300000000000002,0.28600000000000003,0.28600000000000003,0.0,11.714,98.14299999999999,14.286,23.00952380952381,2775,211,388,178,7,0.0,0.0,1.0,0,8,111,5
380319760,65.278,0.33299999999999996,0.33299999999999996,0.222,0.0,9.667,87.389,13.277999999999999,211.00571428571428,5351,448,1108,261,3,1.0,0.0,0.0,0,12,77,13
384753006,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,30.005128205128205,444,108,497,4,0,0.0,1.0,1.0,0,11,132,12
386034126,186.5,0.0,0.75,0.25,0.0,11.75,53.5,13.75,4054.0010460251046,1962,1419,337,5,9,0.0,1.0,1.0,0,11,12,9
390972554,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,90.01234567901234,1292,38,101,498,0,0.0,1.0,1.0,0,10,92,13
392676979,372.5,0.0,0.5,0.5,0.0,9.0,100.5,9.5,275.003984063745,1112,130,140,11,1,0.0,1.0,0.0,0,13,72,20
393628023,330.333,0.0,0.667,0.33299999999999996,0.0,8.333,82.333,16.333,282.003861003861,1945,75,384,14,0,0.0,1.0,1.0,0,12,85,13
395014721,372.5,0.0,0.5,0.5,0.0,9.5,50.5,11.5,424.0025,651,129,278,56,0,1.0,0.0,0.0,0,10,46,14
396515695,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,103.00396825396825,708,93,308,11,0,0.0,1.0,0.0,0,8,57,19
396618509,389.5,0.0,0.0,0.0,0.0,10.0,67.5,18.0,34.007407407407406,263,79,286,11,1,0.0,0.0,0.0,0,12,62,13
396900261,259.0,0.33299999999999996,0.0,0.33299999999999996,0.0,11.0,102.333,18.0,164.00224719101124,16601,211,172,806,0,0.0,0.0,0.0,0,8,41,16
397320325,494.5,0.0,0.5,0.5,0.0,9.0,44.5,17.0,69.01041666666667,3044,213,623,380,3,0.0,1.0,1.0,0,13,68,12
397324373,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,62.004926108374384,1552,144,302,1227,0,0.0,0.0,1.0,0,12,77,10
397534181,372.5,0.0,0.5,0.5,0.0,11.0,28.5,15.0,330.0017006802721,506,106,168,6,0,1.0,0.0,0.0,0,8,135,15
397629967,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,47.01020408163265,245,20,194,2,0,1.0,1.0,0.0,0,12,20,13
399572723,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,134.00478468899522,128,126,139,8366,0,0.0,0.0,0.0,0,11,33,20
400300086,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,396.00142857142856,1313,298,302,111,1,1.0,0.0,0.0,0,11,89,11
401502696,112.111,0.33299999999999996,0.667,0.0,0.0,11.333,106.333,13.222000000000001,298.0046511627907,23682,419,722,17995,4,0.0,1.0,0.0,0,12,157,10
402866477,372.0,0.0,0.5,0.5,0.0,10.5,61.0,14.5,1219.0018050541516,1575,148,284,389,2,0.0,1.0,0.0,0,7,158,15
404069171,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,67.01724137931035,1451,183,495,8,0,0.0,1.0,1.0,0,9,159,18
406962616,388.5,0.0,0.0,0.5,0.0,7.5,39.5,9.5,20.007194244604317,2200,80,259,2,0,0.0,0.0,0.0,0,7,23,14
407844335,372.5,0.5,0.0,0.0,0.0,8.5,45.0,16.0,46.01063829787234,319,66,241,0,0,0.0,1.0,1.0,0,11,100,20
411410885,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,33.01075268817204,612,131,85,1,0,0.0,0.0,1.0,0,12,70,12
412240393,376.0,0.5,0.0,0.0,0.0,9.5,86.0,13.0,150.00233644859813,1127,129,509,7,0,1.0,0.0,0.0,0,14,138,15
413233876,306.0,0.33299999999999996,0.0,0.0,0.0,11.333,49.667,14.667,1229.001030927835,2994,44,169,78,1,1.0,0.0,0.0,0,8,79,16
413296140,110.5,0.375,0.5,0.375,0.0,10.375,85.75,14.875,465.00243902439024,2460,358,1504,10,3,1.0,0.0,0.0,0,9,145,14
413332388,149.0,0.2,0.4,0.4,0.0,10.4,75.2,14.4,98.0079365079365,16961,358,265,2626,1,0.0,1.0,1.0,0,11,62,16
415900150,154.8,0.0,0.4,0.6,0.0,10.4,91.8,13.8,1342.0004995004995,922,87,302,26,1,1.0,0.0,0.0,0,8,104,12
417735070,377.5,0.0,0.5,0.5,0.0,8.5,98.5,16.5,276.0018214936248,1010,182,300,205,0,0.0,1.0,0.0,0,15,75,16
418247241,373.5,0.5,0.5,0.0,0.0,11.5,70.0,15.0,93.00213219616205,128,65,141,0,1,0.0,0.0,1.0,0,14,10,8
419672622,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,3075.00059311981,1117,45,141,9,0,1.0,1.0,0.0,0,13,123,16
420995289,220.833,0.16699999999999998,0.667,0.33299999999999996,0.0,11.667,71.333,14.833,118.0054347826087,15324,301,2001,15749,1,0.0,1.0,0.0,0,13,41,15
421346603,373.0,0.5,0.0,0.0,0.0,9.0,98.0,13.0,679.0029673590504,859,39,218,1,0,1.0,0.0,0.0,0,9,9,15
425908255,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,207.00293255131965,110,56,245,0,0,0.0,0.0,0.0,0,8,59,12
428263137,373.0,0.0,0.5,0.0,0.0,9.0,99.0,13.5,1331.0006215040398,6124,656,241,939,1,0.0,1.0,0.0,0,9,123,15
429262110,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,59.00515463917526,63,27,270,3,0,0.0,1.0,0.0,0,15,119,16
433546930,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,419.00098039215686,7999,178,404,25,0,0.0,0.0,0.0,0,10,88,15
436961762,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,128.0081300813008,819,83,189,40,1,0.0,1.0,0.0,0,13,6,14
437007483,96.417,0.083,0.41700000000000004,0.33299999999999996,0.0,10.833,81.333,13.0,62.00653594771242,797,526,1449,277,4,0.0,0.0,1.0,0,10,99,11
440184518,123.9,0.3,0.3,0.2,0.0,11.9,74.1,13.3,412.0017857142857,748,252,1532,8,0,1.0,1.0,0.0,0,14,137,15
450747981,124.667,0.33299999999999996,0.5,0.16699999999999998,0.0,10.5,64.5,13.5,157.01098901098902,827,161,309,452,0,0.0,1.0,0.0,0,15,66,16
451597109,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,129.0056179775281,150,10,74,1,0,1.0,0.0,0.0,0,15,160,15
453238264,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,175.00261096605743,20023,1812,1846,3807,2,0.0,0.0,1.0,0,14,154,15
454200724,245.0,0.0,0.5,0.25,0.0,10.5,104.5,12.5,338.0031152647975,3608,121,203,40,0,0.0,1.0,1.0,0,15,67,14
454318003,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,129.00205338809036,4447,160,167,3411,1,1.0,1.0,0.0,0,14,165,15
455340385,165.0,0.0,0.16699999999999998,0.16699999999999998,0.0,11.5,71.667,14.333,21.01086956521739,1581,98,1441,540,0,0.0,0.0,1.0,0,10,23,14
460985875,207.25,0.0,0.5,0.25,0.0,10.75,88.0,16.25,45.00751879699248,479,180,785,69,0,1.0,1.0,0.0,0,13,5,14
461425627,262.33299999999997,0.0,0.667,0.667,0.0,12.0,86.333,14.667,111.0037037037037,2471,195,659,71,0,1.0,0.0,0.0,0,12,158,18
462971394,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,57.00632911392405,255,13,167,3,0,0.0,0.0,0.0,0,10,46,3
466712165,374.0,0.0,0.5,0.0,0.0,11.0,79.0,16.0,36.00423728813559,7739,541,276,154,1,0.0,0.0,1.0,0,9,156,3
466756548,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,112.00478468899522,500,35,105,2,0,0.0,0.0,1.0,0,12,60,16
470227974,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,88.00277008310249,1041,115,206,52,0,1.0,0.0,0.0,0,8,17,16
470379248,95.5,0.1,0.3,0.1,0.0,10.3,58.6,12.4,47.00487804878049,1277,300,1019,0,1,1.0,0.0,0.0,0,6,87,6
473043012,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1085.0024390243902,1223,70,161,0,0,0.0,0.0,1.0,0,7,157,15
477660093,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,71.00568181818181,98,22,119,2,0,0.0,0.0,0.0,0,13,35,13
479451474,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,81.00485436893204,1263,53,128,89,0,0.0,0.0,0.0,0,10,152,18
479832822,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1579.0030120481927,57,13,93,0,0,1.0,0.0,0.0,0,11,26,15
480715104,197.0,0.25,0.5,0.25,0.0,9.75,93.75,12.75,105.00373134328358,2488,98,148,145,2,1.0,0.0,0.0,0,13,68,13
481648575,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,105.01234567901234,1058,94,257,18,2,0.0,1.0,1.0,0,12,100,13
482131412,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,21.0125,456,28,127,1,2,1.0,0.0,0.0,0,15,128,16
482157356,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,738.0005081300814,241,21,137,8,0,0.0,0.0,0.0,0,10,35,17
484179231,261.0,0.33299999999999996,0.0,0.0,0.0,11.0,44.333,14.333,159.00478468899522,127,79,381,18,0,0.0,1.0,0.0,0,15,3,16
486598436,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,46.00558659217877,273,99,239,11,0,0.0,1.0,0.0,0,10,74,10
488706826,156.833,0.16699999999999998,0.16699999999999998,0.0,0.0,12.167,90.5,11.333,223.00295857988166,2338,259,824,383,0,0.0,1.0,0.0,0,15,161,13
491690867,234.75,0.0,0.25,0.0,0.0,11.75,84.0,12.5,255.00588235294117,4061,193,936,1634,0,0.0,0.0,1.0,0,10,96,3
495045945,388.0,0.0,0.667,0.33299999999999996,0.0,10.0,97.667,16.0,10.027027027027026,1052,171,373,32,1,1.0,0.0,0.0,0,12,61,16
496144150,376.5,0.0,0.5,0.5,0.0,10.5,47.5,14.5,81.00689655172414,538,98,245,29,0,0.0,1.0,0.0,0,10,154,15
497302053,439.5,0.0,0.0,0.0,0.0,11.0,37.5,15.0,206.0012987012987,1148,92,540,470,0,0.0,1.0,0.0,0,9,77,16
498814013,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,83.0078125,958,277,403,10,1,0.0,0.0,1.0,0,15,94,9
499996521,372.0,0.5,0.5,0.0,0.0,11.0,55.0,15.0,220.00261096605743,5436,150,95,4167,2,0.0,0.0,1.0,0,15,34,17
517400735,42.273,0.212,0.39399999999999996,0.33299999999999996,0.0,11.394,90.455,12.575999999999999,194.00113765642777,4855,893,2000,102,2,0.0,1.0,1.0,0,14,77,14
528501469,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1378.001443001443,68,56,533,10,0,1.0,1.0,0.0,0,13,19,17
533130509,293.33299999999997,0.0,0.0,0.33299999999999996,0.0,10.333,77.0,11.0,194.008547008547,32109,1617,1993,6836,4,0.0,1.0,0.0,0,13,121,16
533552597,164.167,0.16699999999999998,0.5,0.33299999999999996,0.0,10.0,89.0,13.167,46.003460207612456,11258,285,512,3274,1,0.0,1.0,1.0,0,15,24,16
535333357,130.75,0.0,0.25,0.25,0.0,11.125,92.75,12.25,287.0006153846154,1906,381,1428,30,0,0.0,0.0,0.0,0,14,43,15
540803768,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1250.0011286681715,745,195,554,2,0,1.0,0.0,0.0,0,7,157,7
543842787,439.5,0.0,0.0,0.0,0.0,11.0,37.5,15.0,127.00366300366301,45,15,84,0,0,0.0,0.0,1.0,0,10,86,11
544470195,96.889,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,9.889,79.556,13.110999999999999,15.026315789473685,4198,319,298,2720,1,0.0,1.0,1.0,0,14,53,15
545291748,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,787.0011990407673,21,12,106,0,0,0.0,1.0,0.0,0,12,19,14
546039069,177.8,0.4,0.0,0.2,0.0,10.8,53.4,12.6,1085.0011123470522,4900,171,371,272,0,1.0,0.0,0.0,0,11,46,12
552577697,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,103.00456621004567,342,51,205,2,0,1.0,0.0,0.0,0,7,54,18
560657748,224.25,0.5,0.0,0.0,0.0,11.5,74.0,15.25,106.0018281535649,279,96,1027,4,0,1.0,1.0,0.0,0,13,140,13
562250174,106.0,0.556,0.444,0.111,0.0,10.777999999999999,68.222,14.333,431.0018315018315,13035,799,728,7127,5,1.0,0.0,0.0,0,9,117,19
567510788,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,1231.0007002801121,2168,93,360,757,0,1.0,1.0,0.0,0,9,153,18
569879248,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,337.00127064803047,575,18,100,4,0,0.0,1.0,1.0,0,10,103,13
574385968,460.5,0.0,0.5,0.0,0.0,11.0,84.0,15.5,13.015151515151516,211,84,402,15,0,0.0,0.0,0.0,0,11,35,16
587665339,182.2,0.0,0.2,0.2,0.0,10.2,89.4,15.6,43.00675675675676,1958,142,203,1247,3,0.0,0.0,0.0,0,12,20,16
597381176,372.5,0.0,0.5,0.5,0.0,10.0,49.5,16.0,59.00390625,113,104,369,0,1,0.0,0.0,1.0,0,9,40,13
599343100,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,98.00287356321839,1396,50,341,5,0,0.0,0.0,0.0,0,8,26,6
613553896,194.5,0.0,0.25,0.25,0.0,9.5,86.75,10.75,4879.000187441425,1680,110,190,851,2,1.0,0.0,0.0,0,6,157,5
618382051,297.0,0.0,0.0,0.0,0.0,12.333,69.667,12.333,153.00518134715026,948,35,332,201,1,0.0,1.0,0.0,0,8,36,10
622239105,380.5,0.0,0.0,0.0,0.0,10.5,43.0,16.5,96.01123595505618,121,175,1187,16,0,0.0,0.0,1.0,0,9,108,5
624543149,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,78.00561797752809,209,30,301,6,0,1.0,1.0,0.0,0,14,7,14
629661106,255.667,0.0,0.667,0.0,0.0,11.0,119.667,14.333,88.00584795321637,131,79,321,19,1,0.0,1.0,0.0,0,14,159,11
632419314,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,38.00151515151515,101,139,962,41,0,1.0,1.0,0.0,0,7,45,17
706819428,34.765,0.17600000000000002,0.588,0.382,0.0,10.412,77.14699999999999,12.0,210.00085984522786,2768,5331,285,699,45,0.0,0.0,1.0,0,14,163,17
711216631,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,112.00189393939394,436,41,232,22,2,1.0,1.0,0.0,0,12,62,13
716206832,213.0,0.0,0.25,0.5,0.0,9.75,97.0,18.0,835.0010070493454,646,137,390,13,1,0.0,0.0,0.0,0,8,28,7
722825599,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,144.0036231884058,1771,29,228,4,0,0.0,0.0,0.0,0,12,55,8
733154665,135.5,0.16699999999999998,0.5,0.667,0.0,12.0,87.5,14.0,42.005714285714284,521,170,455,2,0,0.0,0.0,0.0,0,9,60,18
750948720,389.5,0.0,0.0,0.5,0.0,9.0,103.0,12.5,76.00344827586207,6765,147,283,1005,0,1.0,0.0,0.0,0,7,46,10
762202957,372.0,0.0,0.0,0.5,0.0,8.0,20.0,16.5,87.00540540540541,352,17,244,0,0,1.0,0.0,0.0,0,13,57,14
795590899,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,100.00613496932516,9,67,555,2,1,0.0,1.0,0.0,0,13,37,17
868906542,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,314.0015479876161,2069,188,725,1095,0,0.0,1.0,1.0,0,11,3,19
880855315,378.0,0.0,0.0,0.0,0.0,12.0,85.5,11.5,1120.0006540222369,1112,87,222,63,0,0.0,0.0,1.0,0,11,115,12
882148280,372.0,0.0,0.5,0.0,0.0,11.5,90.5,15.0,261.0028571428571,440,98,770,2,0,0.0,0.0,1.0,0,10,153,15
885222252,125.3,0.0,0.6,0.4,0.0,12.3,72.4,15.1,12.010752688172044,1124,166,1440,91,0,1.0,1.0,0.0,0,13,73,14
934466887,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,162.00512820512822,236,39,165,620,0,1.0,0.0,0.0,0,13,1,12
936597188,255.0,0.0,0.667,0.0,0.0,9.667,52.667,16.667,69.00374531835206,349,51,176,98,0,0.0,0.0,1.0,0,15,43,9
939617401,439.5,0.0,0.0,0.0,0.0,11.0,37.5,15.0,108.01020408163265,854,37,260,26,0,1.0,0.0,0.0,0,8,119,17
951290342,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,194.003125,70,22,106,1,0,0.0,1.0,0.0,0,11,165,16
985509799,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,63.00636942675159,9,6,33,0,0,1.0,1.0,0.0,0,8,64,16
986839782,293.0,0.0,0.33299999999999996,0.33299999999999996,0.0,11.0,44.0,13.0,28.01851851851852,191,109,932,246,0,0.0,0.0,0.0,0,8,41,11
987068240,145.111,0.111,0.33299999999999996,0.33299999999999996,0.0,10.222000000000001,106.889,14.556,379.00151057401814,3027,190,795,176,2,1.0,1.0,0.0,0,14,3,11
991254878,141.0,0.0,0.429,0.28600000000000003,0.0,10.857000000000001,106.85700000000001,14.142999999999999,2437.0005055611728,1424,128,472,285,0,0.0,0.0,1.0,0,9,67,19
1001875776,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,80.00277777777778,463,56,217,4,0,1.0,0.0,0.0,0,9,70,16
1010619756,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,130.00294117647059,97,58,322,70,0,1.0,0.0,0.0,0,15,121,18
1020696912,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,30.00952380952381,229,32,145,6,0,1.0,0.0,0.0,0,14,53,15
1052685680,133.167,0.16699999999999998,0.33299999999999996,0.16699999999999998,0.0,9.667,82.5,15.833,69.00819672131148,188,204,610,3,0,1.0,0.0,0.0,0,12,113,11
1059054242,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,102.00436681222708,486,26,159,1,0,1.0,0.0,0.0,0,10,50,17
1064278820,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,106.00434782608696,37,20,142,4,0,0.0,1.0,0.0,0,11,43,12
1074439423,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,133.00112107623318,154,19,120,17,0,1.0,1.0,0.0,0,11,8,15
1087095313,439.5,0.0,0.0,0.0,0.0,11.0,37.5,15.0,167.00239808153478,171,50,266,100,0,1.0,0.0,0.0,0,13,28,13
1089449275,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,73.00892857142857,54,28,126,0,0,1.0,0.0,0.0,0,10,96,14
1132376958,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,397.0010395010395,104,11,75,0,0,1.0,0.0,0.0,0,12,81,5
6618042,460.5,0.0,0.5,0.0,0.0,11.0,84.0,15.5,25.00729927007299,177,34,182,18,1,0.0,1.0,0.0,0,8,20,8
21133252,110.889,0.444,0.556,0.111,0.0,9.111,41.222,16.0,1058.0006978367062,116,90,396,0,1,0.0,0.0,1.0,0,7,3,15
90436636,280.66700000000003,0.0,0.667,0.33299999999999996,0.0,9.0,79.0,14.667,258.00068399452806,13260,633,1189,329,18,0.0,1.0,1.0,0,14,92,9
180912768,439.5,0.0,0.0,0.0,0.0,11.0,37.5,15.0,81.0028901734104,234,20,162,1,1,0.0,1.0,0.0,0,10,11,13
182511218,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,151.007299270073,94,83,769,5,0,0.0,1.0,0.0,0,14,28,16
184777483,250.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,10.667,101.333,15.667,149.00204918032787,869,55,335,106,0,1.0,1.0,0.0,0,12,142,14
290585680,124.2,0.2,0.5,0.4,0.0,11.0,113.2,13.0,67.00151057401813,2699,270,727,201,1,1.0,0.0,0.0,0,13,80,14
428434740,114.30799999999999,0.154,0.615,0.385,0.0,10.538,88.462,12.538,270.00395256916994,414,516,2000,1,1,1.0,0.0,0.0,0,14,141,18
453034522,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,112.00613496932516,642,56,286,35,0,0.0,1.0,0.0,0,15,81,16
475693524,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,76.00625,12,14,213,1,0,1.0,0.0,0.0,0,9,3,6
482148232,386.0,0.0,0.0,0.5,0.0,12.0,95.0,17.5,36.00316455696203,339,58,303,320,0,0.0,0.0,0.0,0,8,61,15
493462829,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,15.02,1589,106,221,98,1,1.0,0.0,0.0,0,11,158,11
607937852,187.75,0.5,0.25,0.25,0.0,12.75,125.0,15.5,598.0005015045135,683,103,451,146,0,1.0,1.0,0.0,0,11,149,16
898218318,744.0,0.0,0.0,0.0,0.0,9.0,37.0,16.0,49.00813008130081,47,17,60,0,0,1.0,0.0,0.0,0,11,3,12
986364644,259.0,0.33299999999999996,0.33299999999999996,0.0,0.0,10.667,99.667,13.0,103.0111111111111,29,40,188,0,0,0.0,0.0,1.0,0,14,22,15
6684602,39.957,0.087,0.696,0.478,0.0,11.87,96.95700000000001,12.739,55.00917431192661,6194,1062,1770,597,5,0.0,1.0,0.0,0,6,64,4
23847948,86.333,0.0,0.33299999999999996,1.0,0.0,11.333,44.0,10.0,21.045454545454547,3551,87,174,7,2,0.0,1.0,1.0,0,9,101,6
37889070,65.833,0.16699999999999998,0.667,0.5,0.0,9.833,70.833,11.333,119.00363636363636,5561,587,295,4,9,0.0,1.0,1.0,0,9,152,15
37922072,91.0,0.33299999999999996,0.667,0.667,0.0,10.0,83.0,11.333,40.013513513513516,3526,257,473,8,1,0.0,1.0,0.0,0,14,66,16
48034707,83.8,0.0,0.6,0.6,0.0,9.2,71.8,16.8,69.00699300699301,6002,272,336,0,15,0.0,1.0,1.0,0,7,105,5
69892452,50.308,0.077,0.615,0.615,0.0,10.845999999999998,85.69200000000001,13.462,65.0023419203747,326,444,620,1524,1,0.0,1.0,1.0,0,10,64,7
85866409,124.5,0.5,1.0,0.5,0.0,8.0,69.0,15.5,339.0025,6631,292,611,66,3,0.0,1.0,0.0,0,5,147,8
95243555,64.333,0.222,0.778,0.33299999999999996,0.0,10.222000000000001,105.889,12.889000000000001,312.00110619469024,4476,612,257,267,35,0.0,1.0,0.0,0,14,83,10
132104173,62.2,0.0,0.4,0.2,0.0,11.2,89.6,15.2,48.013698630136986,36944,582,437,702,10,0.0,1.0,0.0,0,10,136,13
135894129,245.0,0.0,1.0,1.0,0.0,9.0,52.0,18.0,257.00204081632654,3366,78,215,6,0,0.0,0.0,1.0,0,10,100,7
187536784,21.0,0.138,0.517,0.483,0.0,9.414,84.69,12.931,24.00943396226415,12826,5109,63,1890,54,0.0,1.0,0.0,0,9,58,17
209128079,99.667,0.33299999999999996,0.667,0.667,0.0,12.0,92.0,16.0,95.00277008310249,903,126,273,6,1,0.0,0.0,0.0,0,13,78,15
226197498,54.4,0.067,0.467,0.467,0.0,11.267000000000001,99.2,12.2,66.00425531914894,16432,1119,1529,2215,13,0.0,1.0,1.0,0,13,158,24
246886628,154.667,0.0,0.667,0.667,0.0,11.333,114.333,13.0,137.0045045045045,1075,75,160,163,0,0.0,1.0,1.0,0,13,136,10
260693820,190.0,0.0,0.5,0.5,0.0,11.0,45.0,16.0,71.00392156862745,3693,172,370,105,0,0.0,0.0,0.0,0,6,136,6
268773741,98.333,0.33299999999999996,0.667,0.33299999999999996,0.0,11.0,106.333,16.667,142.00166944908182,2177,88,281,437,1,0.0,1.0,1.0,0,11,14,16
283906965,123.0,0.0,0.5,1.0,0.0,9.5,90.5,18.0,157.00193798449612,1277,190,275,11,2,1.0,1.0,0.0,0,9,18,17
295168932,34.0,0.455,0.273,0.364,0.0,11.182,81.818,11.636,173.0027027027027,1406,319,1027,22,1,0.0,0.0,0.0,0,15,82,17
340346783,116.0,0.0,0.667,0.33299999999999996,0.0,10.0,89.667,18.0,659.0014265335235,2453,333,678,1510,2,0.0,1.0,1.0,0,7,151,7
349929809,245.0,0.0,1.0,1.0,0.0,9.0,52.0,18.0,517.0012484394507,1045,66,125,29,0,1.0,1.0,0.0,0,12,30,7
370625229,76.0,0.0,0.385,0.154,0.0,10.231,113.462,13.845999999999998,20.0188679245283,1448,344,548,2,6,0.0,0.0,1.0,0,15,123,3
405574548,71.667,0.0,0.556,0.33299999999999996,0.0,10.556,93.667,10.889000000000001,156.00350877192983,3506,389,909,79,3,0.0,0.0,1.0,0,7,90,23
469128515,245.0,0.0,1.0,1.0,0.0,9.0,52.0,18.0,142.00401606425703,664,51,38,38,0,0.0,1.0,0.0,0,11,22,12
483836463,124.0,0.0,0.5,0.5,0.0,8.5,80.5,15.5,71.0049504950495,285,55,221,10,0,1.0,0.0,0.0,0,10,128,8
502315142,46.85,0.1,0.3,0.4,0.0,10.55,93.0,12.3,290.0049751243781,3280,651,912,1712,4,0.0,0.0,1.0,0,11,160,19
555420716,101.667,0.0,0.33299999999999996,0.667,0.0,11.333,72.667,15.0,67.0042372881356,1178,41,94,17,1,0.0,0.0,0.0,0,12,119,10
621741580,108.5,0.0,0.75,0.5,0.0,10.75,80.5,13.75,192.0012853470437,18470,444,329,5848,8,0.0,0.0,1.0,0,10,115,8
851233315,37.588,0.17600000000000002,0.235,0.353,0.0,10.824000000000002,83.412,13.824000000000002,190.0031948881789,1367,404,1015,2,4,0.0,0.0,1.0,0,9,29,9
628563,245.0,0.0,1.0,1.0,0.0,9.0,52.0,18.0,231.003663003663,505,154,314,0,3,0.0,1.0,0.0,0,10,23,15
51484684,211.0,0.0,1.0,0.5,0.0,11.0,91.5,16.5,41.017857142857146,2074,143,371,22,2,0.0,1.0,0.0,0,10,47,10
383145557,77.75,0.0,1.0,0.5,0.0,9.25,61.25,13.75,89.00355871886121,1010,174,464,202,1,0.0,1.0,0.0,0,12,159,12
5656162,17.0,0.5,1.0,0.5,0.0,8.0,111.5,13.5,779.000500250125,3131,506,381,9,40,0.0,0.0,0.0,0,5,104,14
72967193,18.0,0.0,1.0,0.0,0.0,15.0,87.0,16.0,94.00628930817611,650,95,139,2,0,1.0,0.0,0.0,0,7,143,12
